,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number_x,ue_nr_kpm,_time_y,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number_y,transfer,ue_nr_iperf,seq_nr,test_number,time_latency,ue_nr_latency,prb,noise_amplitude
298,2024-05-06 09:22:59,100,0,0,4804,0,4828,100,100,100,100,2024-05-06 09:22:59,1,3,2024-05-06 09:22:59,10M,1.27,6.838,0.89,0.0,1,0.156,1,,,,,25.0,-26.0
299,2024-05-06 09:22:59,100,0,0,4804,0,4828,24,5,4,80,2024-05-06 09:22:59,1,1,2024-05-06 09:22:59,10M,1.27,6.838,0.89,0.0,1,0.156,1,,,,,25.0,-26.0
300,2024-05-06 09:23:00,,,,,,,,,,,,,,,10M,1.12,8.862,0.89,0.0,1,0.137,1,219,1,2735,1,25.0,-26.0
301,2024-05-06 09:23:01,,,,,,,,,,,,,,,10M,1.11,7.265,0.9,0.0,1,0.136,1,,,,,25.0,-26.0
302,2024-05-06 09:23:02,,,,,,,,,,,,,,,10M,1.14,7.353,0.86,0.0,1,0.139,1,,,,,25.0,-26.0
303,2024-05-06 09:23:03,100,0,0,4780,0,4799,24,5,4,80,2024-05-06 09:23:03,1,1,2024-05-06 09:23:03,10M,1.12,7.578,0.9,0.0,1,0.137,1,,,,,25.0,-26.0
304,2024-05-06 09:23:03,100,0,0,4757,0,4783,100,100,100,100,2024-05-06 09:23:03,1,2,2024-05-06 09:23:03,10M,1.12,7.578,0.9,0.0,1,0.137,1,,,,,25.0,-26.0
305,2024-05-06 09:23:03,100,0,0,4792,0,4813,100,100,100,100,2024-05-06 09:23:03,1,3,2024-05-06 09:23:03,10M,1.12,7.578,0.9,0.0,1,0.137,1,,,,,25.0,-26.0
306,2024-05-06 09:23:04,,,,,,,,,,,,,,,10M,1.26,7.778,0.89,0.0,1,0.154,1,,,,,25.0,-26.0
307,2024-05-06 09:23:05,,,,,,,,,,,,,,,10M,825.0,8.654,0.88,0.0,1,0.1,1,,,,,25.0,-26.0
308,2024-05-06 09:23:06,,,,,,,,,,,,,,,10M,1.17,4.924,0.88,0.0,1,0.143,1,,,,,25.0,-26.0
309,2024-05-06 09:23:07,,,,,,,,,,,,,,,10M,845.0,11.287,0.88,0.0,1,0.103,1,,,,,25.0,-26.0
310,2024-05-06 09:23:08,100,0,0,4780,0,4799,100,100,100,100,2024-05-06 09:23:08,1,2,2024-05-06 09:23:08,10M,996.0,7.634,0.91,0.0,1,0.122,1,222,1,3072,2,25.0,-26.0
311,2024-05-06 09:23:08,100,0,0,4791,0,4814,24,5,4,80,2024-05-06 09:23:08,1,1,2024-05-06 09:23:08,10M,996.0,7.634,0.91,0.0,1,0.122,1,222,1,3072,2,25.0,-26.0
312,2024-05-06 09:23:08,100,0,0,4780,0,4802,100,100,100,100,2024-05-06 09:23:08,1,3,2024-05-06 09:23:08,10M,996.0,7.634,0.91,0.0,1,0.122,1,222,1,3072,2,25.0,-26.0
313,2024-05-06 09:23:09,,,,,,,,,,,,,,,10M,788.0,8.5,0.88,0.0,1,0.09620000000000001,1,219,1,3361,3,25.0,-26.0
314,2024-05-06 09:23:10,,,,,,,,,,,,,,,10M,996.0,11.525,0.91,0.0,1,0.122,1,,,,,25.0,-26.0
315,2024-05-06 09:23:11,,,,,,,,,,,,,,,10M,904.0,10.197,0.9,0.0,1,0.11,1,,,,,25.0,-26.0
316,2024-05-06 09:23:12,,,,,,,,,,,,,,,10M,869.0,12.666,0.92,0.0,1,0.106,1,,,,,25.0,-26.0
317,2024-05-06 09:23:13,100,0,0,4803,0,4828,100,100,100,100,2024-05-06 09:23:13,1,2,2024-05-06 09:23:13,10M,1.04,9.583,0.91,0.0,1,0.127,1,,,,,25.0,-26.0
318,2024-05-06 09:23:13,100,0,0,4804,0,4828,24,5,4,80,2024-05-06 09:23:13,1,1,2024-05-06 09:23:13,10M,1.04,9.583,0.91,0.0,1,0.127,1,,,,,25.0,-26.0
319,2024-05-06 09:23:13,100,0,1,4769,1,4787,100,100,100,100,2024-05-06 09:23:13,1,3,2024-05-06 09:23:13,10M,1.04,9.583,0.91,0.0,1,0.127,1,,,,,25.0,-26.0
320,2024-05-06 09:23:14,,,,,,,,,,,,,,,10M,626.0,11.451,0.87,0.0,1,0.07640000000000001,1,,,,,25.0,-26.0
321,2024-05-06 09:23:15,,,,,,,,,,,,,,,10M,1.25,11.065,0.92,0.0,1,0.153,1,,,,,25.0,-26.0
322,2024-05-06 09:23:16,,,,,,,,,,,,,,,10M,788.0,7.98,0.89,0.0,1,0.09620000000000001,1,,,,,25.0,-26.0
323,2024-05-06 09:23:17,,,,,,,,,,,,,,,10M,996.0,12.782,0.93,0.0,1,0.122,1,,,,,25.0,-26.0
324,2024-05-06 09:23:18,100,0,0,4791,0,4813,24,5,4,80,2024-05-06 09:23:18,1,1,2024-05-06 09:23:18,10M,1.02,8.847,0.88,0.0,1,0.124,1,,,,,25.0,-26.0
325,2024-05-06 09:23:18,100,0,0,4791,0,4814,100,100,100,100,2024-05-06 09:23:18,1,2,2024-05-06 09:23:18,10M,1.02,8.847,0.88,0.0,1,0.124,1,,,,,25.0,-26.0
326,2024-05-06 09:23:18,100,0,0,4768,0,4787,100,100,100,100,2024-05-06 09:23:18,1,3,2024-05-06 09:23:18,10M,1.02,8.847,0.88,0.0,1,0.124,1,,,,,25.0,-26.0
327,2024-05-06 09:23:19,,,,,,,,,,,,,,,10M,1.07,10.823,0.92,0.0,1,0.13,1,,,,,25.0,-26.0
328,2024-05-06 09:23:20,,,,,,,,,,,,,,,10M,1.23,7.677,0.89,0.0,1,0.15,1,,,,,25.0,-26.0
329,2024-05-06 09:23:21,,,,,,,,,,,,,,,10M,938.0,9.355,0.91,0.0,1,0.115,1,,,,,25.0,-26.0
330,2024-05-06 09:23:22,100,0,0,4732,0,4755,100,100,100,100,2024-05-06 09:23:22,1,2,2024-05-06 09:23:22,10M,1.24,5.762,0.88,0.0,1,0.151,1,,,,,25.0,-26.0
331,2024-05-06 09:23:22,100,0,0,4732,0,4751,24,5,4,80,2024-05-06 09:23:22,1,1,2024-05-06 09:23:22,10M,1.24,5.762,0.88,0.0,1,0.151,1,,,,,25.0,-26.0
332,2024-05-06 09:23:22,100,0,0,4732,0,4758,100,100,100,100,2024-05-06 09:23:22,1,3,2024-05-06 09:23:22,10M,1.24,5.762,0.88,0.0,1,0.151,1,,,,,25.0,-26.0
333,2024-05-06 09:23:23,,,,,,,,,,,,,,,10M,1.02,9.894,0.9,0.0,1,0.124,1,,,,,25.0,-26.0
334,2024-05-06 09:23:24,,,,,,,,,,,,,,,10M,1.11,6.326,0.89,0.0,1,0.136,1,,,,,25.0,-26.0
335,2024-05-06 09:23:25,,,,,,,,,,,,,,,10M,1.12,8.28,0.87,0.0,1,0.137,1,,,,,25.0,-26.0
336,2024-05-06 09:23:26,,,,,,,,,,,,,,,10M,1.15,10.265,0.91,0.0,1,0.14,1,,,,,25.0,-26.0
337,2024-05-06 09:23:27,100,0,0,4803,0,4828,24,6,4,76,2024-05-06 09:23:27,1,1,2024-05-06 09:23:27,10M,962.0,8.736,0.88,0.0,1,0.117,1,,,,,25.0,-26.0
338,2024-05-06 09:23:27,100,0,0,4768,0,4788,100,100,100,100,2024-05-06 09:23:27,1,2,2024-05-06 09:23:27,10M,962.0,8.736,0.88,0.0,1,0.117,1,,,,,25.0,-26.0
339,2024-05-06 09:23:27,100,0,0,4791,0,4814,100,100,100,100,2024-05-06 09:23:27,1,3,2024-05-06 09:23:27,10M,962.0,8.736,0.88,0.0,1,0.117,1,,,,,25.0,-26.0
340,2024-05-06 09:23:28,,,,,,,,,,,,,,,10M,811.0,15.649,0.89,0.0,1,0.099,1,,,,,25.0,-26.0
341,2024-05-06 09:23:29,,,,,,,,,,,,,,,10M,1.12,7.128,0.88,0.0,1,0.137,1,,,,,25.0,-26.0
342,2024-05-06 09:23:30,,,,,,,,,,,,,,,10M,765.0,9.266,0.91,0.0,1,0.0933,1,,,,,25.0,-26.0
343,2024-05-06 09:23:31,,,,,,,,,,,,,,,10M,822.0,11.027,0.91,0.0,1,0.1,1,,,,,25.0,-26.0
344,2024-05-06 09:23:32,100,0,0,4791,0,4814,24,5,4,80,2024-05-06 09:23:32,1,1,2024-05-06 09:23:32,10M,1.01,8.301,0.9,0.0,1,0.123,1,245,1,3301,2,25.0,-26.0
345,2024-05-06 09:23:32,100,0,0,4780,0,4802,100,100,100,100,2024-05-06 09:23:32,1,2,2024-05-06 09:23:32,10M,1.01,8.301,0.9,0.0,1,0.123,1,245,1,3301,2,25.0,-26.0
346,2024-05-06 09:23:32,100,0,0,4803,0,4828,100,100,100,100,2024-05-06 09:23:32,1,3,2024-05-06 09:23:32,10M,1.01,8.301,0.9,0.0,1,0.123,1,245,1,3301,2,25.0,-26.0
347,2024-05-06 09:23:33,,,,,,,,,,,,,,,10M,1.05,11.804,0.91,0.0,1,0.129,1,,,,,25.0,-26.0
348,2024-05-06 09:23:34,,,,,,,,,,,,,,,10M,1.07,14.699,0.91,0.0,1,0.13,1,,,,,25.0,-26.0
349,2024-05-06 09:23:35,,,,,,,,,,,,,,,10M,1.02,8.498,0.9,0.0,1,0.124,1,,,,,25.0,-26.0
350,2024-05-06 09:23:36,100,0,0,4673,0,4700,100,100,100,100,2024-05-06 09:23:36,1,2,2024-05-06 09:23:36,10M,950.0,12.864,0.89,0.0,1,0.116,1,249,1,2853,2,25.0,-26.0
351,2024-05-06 09:23:36,100,0,0,4732,0,4755,100,100,100,100,2024-05-06 09:23:36,1,3,2024-05-06 09:23:36,10M,950.0,12.864,0.89,0.0,1,0.116,1,249,1,2853,2,25.0,-26.0
352,2024-05-06 09:23:36,100,0,0,4698,0,4726,24,5,4,80,2024-05-06 09:23:36,1,1,2024-05-06 09:23:36,10M,950.0,12.864,0.89,0.0,1,0.116,1,249,1,2853,2,25.0,-26.0
353,2024-05-06 09:23:37,,,,,,,,,,,,,,,10M,1.02,8.042,0.89,0.0,1,0.124,1,,,,,25.0,-26.0
354,2024-05-06 09:23:38,,,,,,,,,,,,,,,10M,1.23,7.551,0.9,0.0,1,0.15,1,251,1,2858,2,25.0,-26.0
355,2024-05-06 09:23:39,,,,,,,,,,,,,,,10M,984.0,10.466,0.91,0.0,1,0.12,1,,,,,25.0,-26.0
356,2024-05-06 09:23:40,100,0,1,4781,1,4799,24,5,4,80,2024-05-06 09:23:40,1,1,2024-05-06 09:23:40,10M,1.15,5.579,0.89,0.0,1,0.14,1,,,,,25.0,-26.0
357,2024-05-06 09:23:40,100,0,0,4791,0,4814,100,100,100,100,2024-05-06 09:23:40,1,3,2024-05-06 09:23:40,10M,1.15,5.579,0.89,0.0,1,0.14,1,,,,,25.0,-26.0
358,2024-05-06 09:23:40,100,0,0,4768,0,4783,100,100,100,100,2024-05-06 09:23:40,1,2,2024-05-06 09:23:40,10M,1.15,5.579,0.89,0.0,1,0.14,1,,,,,25.0,-26.0
359,2024-05-06 09:23:41,,,,,,,,,,,,,,,10M,1.1,8.771,0.88,0.0,1,0.134,1,,,,,25.0,-26.0
360,2024-05-06 09:23:42,,,,,,,,,,,,,,,10M,1.14,7.966,0.9,0.0,1,0.139,1,,,,,25.0,-26.0
361,2024-05-06 09:23:43,,,,,,,,,,,,,,,10M,1.12,9.004,0.88,0.0,1,0.137,1,,,,,25.0,-26.0
362,2024-05-06 09:23:44,,,,,,,,,,,,,,,10M,1.05,5.672,0.9,0.0,1,0.129,1,,,,,25.0,-26.0
363,2024-05-06 09:23:45,100,0,0,4697,0,4715,100,100,100,100,2024-05-06 09:23:45,1,3,2024-05-06 09:23:45,10M,1.03,14.038,0.88,0.0,1,0.126,1,,,,,25.0,-26.0
364,2024-05-06 09:23:45,100,0,0,4756,0,4784,24,5,4,80,2024-05-06 09:23:45,1,1,2024-05-06 09:23:45,10M,1.03,14.038,0.88,0.0,1,0.126,1,,,,,25.0,-26.0
365,2024-05-06 09:23:45,100,0,0,4697,0,4726,100,100,100,100,2024-05-06 09:23:45,1,2,2024-05-06 09:23:45,10M,1.03,14.038,0.88,0.0,1,0.126,1,,,,,25.0,-26.0
366,2024-05-06 09:23:46,,,,,,,,,,,,,,,10M,905.0,8.166,0.89,0.0,1,0.11,1,,,,,25.0,-26.0
367,2024-05-06 09:23:47,,,,,,,,,,,,,,,10M,1.32,5.44,0.89,0.0,1,0.161,1,257,1,2907,3,25.0,-26.0
368,2024-05-06 09:23:48,,,,,,,,,,,,,,,10M,1.01,8.139,0.9,0.0,1,0.123,1,,,,,25.0,-26.0
369,2024-05-06 09:23:49,100,0,0,4780,0,4799,100,100,100,100,2024-05-06 09:23:49,1,2,2024-05-06 09:23:49,10M,972.0,5.97,0.9,0.0,1,0.119,1,,,,,25.0,-26.0
370,2024-05-06 09:23:49,100,0,0,4757,0,4787,100,100,100,100,2024-05-06 09:23:49,1,3,2024-05-06 09:23:49,10M,972.0,5.97,0.9,0.0,1,0.119,1,,,,,25.0,-26.0
371,2024-05-06 09:23:49,100,0,0,4780,0,4799,24,5,4,80,2024-05-06 09:23:49,1,1,2024-05-06 09:23:49,10M,972.0,5.97,0.9,0.0,1,0.119,1,,,,,25.0,-26.0
372,2024-05-06 09:23:50,,,,,,,,,,,,,,,10M,1.07,7.414,0.87,0.0,1,0.13,1,260,1,2966,3,25.0,-26.0
373,2024-05-06 09:23:51,,,,,,,,,,,,,,,10M,1.17,6.698,0.91,0.0,1,0.143,1,,,,,25.0,-26.0
374,2024-05-06 09:23:52,,,,,,,,,,,,,,,10M,1.05,6.793,0.89,0.0,1,0.129,1,,,,,25.0,-26.0
375,2024-05-06 09:23:53,,,,,,,,,,,,,,,10M,975.0,7.797,0.9,0.0,1,0.119,1,,,,,25.0,-26.0
376,2024-05-06 09:23:54,100,0,0,4804,0,4828,24,5,4,80,2024-05-06 09:23:53,1,1,2024-05-06 09:23:53,10M,1.15,5.778,0.88,0.0,1,0.14,1,,,,,25.0,-26.0
377,2024-05-06 09:23:54,100,0,0,4791,0,4814,100,100,100,100,2024-05-06 09:23:53,1,2,2024-05-06 09:23:53,10M,1.15,5.778,0.88,0.0,1,0.14,1,,,,,25.0,-26.0
378,2024-05-06 09:23:54,100,0,0,4768,0,4787,100,100,100,100,2024-05-06 09:23:53,1,3,2024-05-06 09:23:53,10M,1.15,5.778,0.88,0.0,1,0.14,1,,,,,25.0,-26.0
379,2024-05-06 09:23:55,,,,,,,,,,,,,,,10M,950.0,6.423,0.9,0.0,1,0.116,1,273,1,2870,1,25.0,-26.0
380,2024-05-06 09:23:56,,,,,,,,,,,,,,,10M,1.24,9.726,0.9,0.0,1,0.151,1,266,1,2775,3,25.0,-26.0
381,2024-05-06 09:23:57,,,,,,,,,,,,,,,10M,962.0,10.587,0.88,0.0,1,0.117,1,,,,,25.0,-26.0
382,2024-05-06 09:23:58,100,0,0,4768,0,4796,24,6,4,76,2024-05-06 09:23:58,1,1,2024-05-06 09:23:58,10M,1.09,8.451,0.9,0.0,1,0.133,1,268,1,2823,3,25.0,-26.0
383,2024-05-06 09:23:58,100,0,0,4768,0,4799,100,100,100,100,2024-05-06 09:23:58,1,2,2024-05-06 09:23:58,10M,1.09,8.451,0.9,0.0,1,0.133,1,268,1,2823,3,25.0,-26.0
384,2024-05-06 09:23:58,100,0,0,4768,0,4786,100,100,100,100,2024-05-06 09:23:58,1,3,2024-05-06 09:23:58,10M,1.09,8.451,0.9,0.0,1,0.133,1,268,1,2823,3,25.0,-26.0
385,2024-05-06 09:23:59,,,,,,,,,,,,,,,10M,1.11,9.548,0.88,0.0,1,0.136,1,,,,,25.0,-26.0
386,2024-05-06 09:24:00,,,,,,,,,,,,,,,10M,1.2,4.642,0.9,0.0,1,0.147,1,,,,,25.0,-26.0
387,2024-05-06 09:24:01,,,,,,,,,,,,,,,10M,1.11,9.772,0.89,0.0,1,0.136,1,,,,,25.0,-26.0
388,2024-05-06 09:24:02,100,0,0,4697,0,4718,24,6,4,76,2024-05-06 09:24:02,1,1,2024-05-06 09:24:02,10M,1.1,8.608,0.89,0.0,1,0.134,1,280,1,2627,1,25.0,-26.0
389,2024-05-06 09:24:02,100,0,1,4710,1,4738,100,100,100,100,2024-05-06 09:24:02,1,3,2024-05-06 09:24:02,10M,1.1,8.608,0.89,0.0,1,0.134,1,280,1,2627,1,25.0,-26.0
390,2024-05-06 09:24:02,100,0,0,4673,0,4694,100,100,100,100,2024-05-06 09:24:02,1,2,2024-05-06 09:24:02,10M,1.1,8.608,0.89,0.0,1,0.134,1,280,1,2627,1,25.0,-26.0
