,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,ue_nr,bandwidth_required,noise_amplitude,prb
736,2024-06-17 15:44:41+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:41,1,1,1M,-17.4,52.0
737,2024-06-17 15:44:42+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:42,1,1,1M,-17.4,52.0
738,2024-06-17 15:44:43+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:43,1,1,1M,-17.4,52.0
739,2024-06-17 15:44:45+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:45,1,1,1M,-17.4,52.0
740,2024-06-17 15:44:46+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:46,1,1,1M,-17.4,52.0
741,2024-06-17 15:44:47+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:47,1,1,1M,-17.4,52.0
742,2024-06-17 15:44:49+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:49,1,1,1M,-17.4,52.0
743,2024-06-17 15:44:50+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:50,1,1,1M,-17.4,52.0
744,2024-06-17 15:44:51+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:51,1,1,1M,-17.4,52.0
745,2024-06-17 15:44:53+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:53,1,1,1M,-17.4,52.0
746,2024-06-17 15:44:54+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:54,1,1,1M,-17.4,52.0
747,2024-06-17 15:44:55+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:55,1,1,1M,-17.4,52.0
748,2024-06-17 15:44:57+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:57,1,1,1M,-17.4,52.0
749,2024-06-17 15:44:58+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:58,1,1,1M,-17.4,52.0
750,2024-06-17 15:44:59+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:44:59,1,1,1M,-17.4,52.0
751,2024-06-17 15:45:01+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:01,1,1,1M,-17.4,52.0
752,2024-06-17 15:45:02+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:02,1,1,1M,-17.4,52.0
753,2024-06-17 15:45:03+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:03,1,1,1M,-17.4,52.0
754,2024-06-17 15:45:05+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:05,1,1,1M,-17.4,52.0
755,2024-06-17 15:45:06+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:06,1,1,1M,-17.4,52.0
756,2024-06-17 15:45:07+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:07,1,1,1M,-17.4,52.0
757,2024-06-17 15:45:09+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:09,1,1,1M,-17.4,52.0
758,2024-06-17 15:45:10+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:10,1,1,1M,-17.4,52.0
759,2024-06-17 15:45:11+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:11,1,1,1M,-17.4,52.0
760,2024-06-17 15:45:13+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:13,1,1,1M,-17.4,52.0
761,2024-06-17 15:45:14+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:14,1,1,1M,-17.4,52.0
762,2024-06-17 15:45:15+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:15,1,1,1M,-17.4,52.0
763,2024-06-17 15:45:17+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:17,1,1,1M,-17.4,52.0
764,2024-06-17 15:45:18+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:18,1,1,1M,-17.4,52.0
765,2024-06-17 15:45:19+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:19,1,1,1M,-17.4,52.0
766,2024-06-17 15:45:20+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:20,1,1,1M,-17.4,52.0
767,2024-06-17 15:45:22+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:22,1,1,1M,-17.4,52.0
768,2024-06-17 15:45:23+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:23,1,1,1M,-17.4,52.0
769,2024-06-17 15:45:24+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:24,1,1,1M,-17.4,52.0
770,2024-06-17 15:45:26+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:26,1,1,1M,-17.4,52.0
771,2024-06-17 15:45:27+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:27,1,1,1M,-17.4,52.0
772,2024-06-17 15:45:28+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:28,1,1,1M,-17.4,52.0
773,2024-06-17 15:45:30+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:30,1,1,1M,-17.4,52.0
774,2024-06-17 15:45:31+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:31,1,1,1M,-17.4,52.0
775,2024-06-17 15:45:32+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:32,1,1,1M,-17.4,52.0
776,2024-06-17 15:45:34+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:34,1,1,1M,-17.4,52.0
777,2024-06-17 15:45:35+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:35,1,1,1M,-17.4,52.0
778,2024-06-17 15:45:36+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:36,1,1,1M,-17.4,52.0
779,2024-06-17 15:45:37+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:37,1,1,1M,-17.4,52.0
780,2024-06-17 15:45:39+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:39,1,1,1M,-17.4,52.0
781,2024-06-17 15:45:40+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:40,1,1,1M,-17.4,52.0
782,2024-06-17 15:45:41+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:41,1,1,1M,-17.4,52.0
783,2024-06-17 15:45:43+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:43,1,1,1M,-17.4,52.0
784,2024-06-17 15:45:44+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:44,1,1,1M,-17.4,52.0
785,2024-06-17 15:45:45+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:45,1,1,1M,-17.4,52.0
786,2024-06-17 15:45:46+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:46,1,1,1M,-17.4,52.0
787,2024-06-17 15:45:48+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:48,1,1,1M,-17.4,52.0
788,2024-06-17 15:45:49+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:49,1,1,1M,-17.4,52.0
789,2024-06-17 15:45:50+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:50,1,1,1M,-17.4,52.0
790,2024-06-17 15:45:52+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:52,1,1,1M,-17.4,52.0
791,2024-06-17 15:45:53+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:53,1,1,1M,-17.4,52.0
792,2024-06-17 15:45:54+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:54,1,1,1M,-17.4,52.0
793,2024-06-17 15:45:55+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:55,1,1,1M,-17.4,52.0
794,2024-06-17 15:45:57+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:57,1,1,1M,-17.4,52.0
795,2024-06-17 15:45:58+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:58,1,1,1M,-17.4,52.0
796,2024-06-17 15:45:59+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:45:59,1,1,1M,-17.4,52.0
797,2024-06-17 15:46:01+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:01,1,1,1M,-17.4,52.0
798,2024-06-17 15:46:03+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:03,1,1,1M,-17.4,52.0
799,2024-06-17 15:46:04+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:04,1,1,1M,-17.4,52.0
800,2024-06-17 15:46:06+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:06,1,1,1M,-17.4,52.0
801,2024-06-17 15:46:07+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:07,1,1,1M,-17.4,52.0
802,2024-06-17 15:46:08+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:08,1,1,1M,-17.4,52.0
803,2024-06-17 15:46:10+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:10,1,1,1M,-17.4,52.0
804,2024-06-17 15:46:11+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:11,1,1,1M,-17.4,52.0
805,2024-06-17 15:46:13+00:00,None,None,None,None,None,None,52,52,0,0,2024-06-17 15:46:13,1,1,1M,-17.4,52.0
806,2024-06-17 15:48:21+00:00,100,0,1,1693,1,1699,51,26,1,50,2024-06-17 15:48:21,2,1,1M,-100.0,52.0
807,2024-06-17 15:48:22+00:00,100,0,1,1610,1,1616,51,32,1,38,2024-06-17 15:48:22,2,1,1M,-100.0,52.0
808,2024-06-17 15:48:24+00:00,100,0,0,1302,0,1316,51,31,1,40,2024-06-17 15:48:24,2,1,1M,-100.0,52.0
809,2024-06-17 15:48:25+00:00,100,0,0,1562,0,1559,51,30,1,42,2024-06-17 15:48:25,2,1,1M,-100.0,52.0
810,2024-06-17 15:48:27+00:00,100,0,1,1693,1,1700,51,30,1,42,2024-06-17 15:48:27,2,1,1M,-100.0,52.0
811,2024-06-17 15:48:28+00:00,100,0,0,1373,0,1378,51,30,1,42,2024-06-17 15:48:28,2,1,1M,-100.0,52.0
812,2024-06-17 15:48:29+00:00,100,0,1,1326,1,1335,51,31,1,40,2024-06-17 15:48:29,2,1,1M,-100.0,52.0
813,2024-06-17 15:48:31+00:00,100,0,0,1467,0,1469,51,31,1,40,2024-06-17 15:48:31,2,1,1M,-100.0,52.0
814,2024-06-17 15:48:32+00:00,100,0,1,1433,1,1438,51,28,1,46,2024-06-17 15:48:32,2,1,1M,-100.0,52.0
815,2024-06-17 15:48:34+00:00,100,0,0,1527,0,1532,51,29,1,44,2024-06-17 15:48:34,2,1,1M,-100.0,52.0
816,2024-06-17 15:48:35+00:00,100,0,0,1337,0,1346,51,30,1,42,2024-06-17 15:48:35,2,1,1M,-100.0,52.0
817,2024-06-17 15:48:36+00:00,100,0,1,1397,1,1398,51,31,1,40,2024-06-17 15:48:36,2,1,1M,-100.0,52.0
818,2024-06-17 15:48:38+00:00,100,0,0,1456,0,1461,51,33,1,36,2024-06-17 15:48:38,2,1,1M,-100.0,52.0
819,2024-06-17 15:48:39+00:00,100,0,1,1444,1,1449,51,35,1,32,2024-06-17 15:48:39,2,1,1M,-100.0,52.0
820,2024-06-17 15:48:40+00:00,100,0,0,1432,0,1438,51,31,1,40,2024-06-17 15:48:40,2,1,1M,-100.0,52.0
821,2024-06-17 15:48:42+00:00,100,0,0,1361,0,1371,51,30,1,42,2024-06-17 15:48:42,2,1,1M,-100.0,52.0
822,2024-06-17 15:48:43+00:00,100,0,1,1539,1,1540,51,31,1,40,2024-06-17 15:48:43,2,1,1M,-100.0,52.0
823,2024-06-17 15:48:45+00:00,100,0,0,1420,0,1430,51,30,1,42,2024-06-17 15:48:45,2,1,1M,-100.0,52.0
824,2024-06-17 15:48:46+00:00,100,0,1,1480,1,1481,51,31,1,40,2024-06-17 15:48:46,2,1,1M,-100.0,52.0
825,2024-06-17 15:48:48+00:00,100,0,0,1515,0,1520,51,31,1,40,2024-06-17 15:48:48,2,1,1M,-100.0,52.0
826,2024-06-17 15:48:49+00:00,100,0,0,1361,0,1366,51,34,1,34,2024-06-17 15:48:49,2,1,1M,-100.0,52.0
827,2024-06-17 15:48:51+00:00,100,0,1,1752,1,1760,51,25,1,51,2024-06-17 15:48:51,2,1,1M,-100.0,52.0
828,2024-06-17 15:48:52+00:00,100,0,1,1527,1,1532,51,30,1,42,2024-06-17 15:48:52,2,1,1M,-100.0,52.0
829,2024-06-17 15:48:54+00:00,100,0,0,1515,0,1525,51,36,1,30,2024-06-17 15:48:54,2,1,1M,-100.0,52.0
830,2024-06-17 15:48:55+00:00,100,0,0,1325,0,1338,51,34,1,34,2024-06-17 15:48:55,2,1,1M,-100.0,52.0
831,2024-06-17 15:48:56+00:00,100,0,1,1480,1,1475,51,34,1,34,2024-06-17 15:48:56,2,1,1M,-100.0,52.0
832,2024-06-17 15:48:58+00:00,100,0,0,1361,0,1370,51,29,1,44,2024-06-17 15:48:58,2,1,1M,-100.0,52.0
833,2024-06-17 15:48:59+00:00,100,0,1,1433,1,1433,51,33,1,36,2024-06-17 15:48:59,2,1,1M,-100.0,52.0
834,2024-06-17 15:49:01+00:00,100,0,0,1527,0,1533,51,31,1,40,2024-06-17 15:49:01,2,1,1M,-100.0,52.0
835,2024-06-17 15:49:02+00:00,100,0,1,1480,1,1486,51,30,1,42,2024-06-17 15:49:02,2,1,1M,-100.0,52.0
836,2024-06-17 15:49:04+00:00,100,0,0,1373,0,1378,51,31,1,40,2024-06-17 15:49:04,2,1,1M,-100.0,52.0
837,2024-06-17 15:49:05+00:00,100,0,0,1491,0,1496,51,31,1,40,2024-06-17 15:49:05,2,1,1M,-100.0,52.0
838,2024-06-17 15:49:07+00:00,100,0,1,1551,1,1557,51,33,1,36,2024-06-17 15:49:07,2,1,1M,-100.0,52.0
839,2024-06-17 15:49:08+00:00,100,0,0,1574,0,1580,51,29,1,44,2024-06-17 15:49:08,2,1,1M,-100.0,52.0
840,2024-06-17 15:49:10+00:00,100,0,1,1740,1,1751,51,28,1,46,2024-06-17 15:49:10,2,1,1M,-100.0,52.0
841,2024-06-17 15:49:11+00:00,100,0,1,1539,1,1540,51,33,1,36,2024-06-17 15:49:11,2,1,1M,-100.0,52.0
842,2024-06-17 15:49:13+00:00,100,0,0,1396,0,1402,51,32,1,38,2024-06-17 15:49:13,2,1,1M,-100.0,52.0
843,2024-06-17 15:49:14+00:00,100,0,0,1361,0,1370,51,29,1,44,2024-06-17 15:49:14,2,1,1M,-100.0,52.0
844,2024-06-17 15:49:15+00:00,100,0,1,1444,1,1450,51,32,1,38,2024-06-17 15:49:15,2,1,1M,-100.0,52.0
845,2024-06-17 15:49:17+00:00,100,0,0,1408,0,1415,51,33,1,36,2024-06-17 15:49:17,2,1,1M,-100.0,52.0
846,2024-06-17 15:49:18+00:00,100,0,0,1337,0,1342,51,31,1,40,2024-06-17 15:49:18,2,1,1M,-100.0,52.0
847,2024-06-17 15:49:19+00:00,100,0,1,1444,1,1445,51,31,1,40,2024-06-17 15:49:19,2,1,1M,-100.0,52.0
848,2024-06-17 15:49:21+00:00,100,0,0,1538,0,1544,51,26,1,50,2024-06-17 15:49:21,2,1,1M,-100.0,52.0
849,2024-06-17 15:49:23+00:00,100,0,1,1965,1,1981,51,32,1,38,2024-06-17 15:49:23,2,1,1M,-100.0,52.0
850,2024-06-17 15:49:24+00:00,100,0,1,1456,1,1453,51,29,1,44,2024-06-17 15:49:24,2,1,1M,-100.0,52.0
851,2024-06-17 15:49:26+00:00,100,0,0,1373,0,1377,51,31,1,40,2024-06-17 15:49:26,2,1,1M,-100.0,52.0
852,2024-06-17 15:49:27+00:00,100,0,0,1420,0,1430,51,33,1,36,2024-06-17 15:49:27,2,1,1M,-100.0,52.0
853,2024-06-17 15:49:28+00:00,100,0,1,1350,1,1355,51,30,1,42,2024-06-17 15:49:28,2,1,1M,-100.0,52.0
854,2024-06-17 15:49:30+00:00,100,0,0,1515,0,1516,51,29,1,44,2024-06-17 15:49:30,2,1,1M,-100.0,52.0
855,2024-06-17 15:49:31+00:00,100,0,1,1480,1,1485,51,30,1,42,2024-06-17 15:49:31,2,1,1M,-100.0,52.0
856,2024-06-17 15:49:33+00:00,100,0,0,1609,0,1616,51,31,1,40,2024-06-17 15:49:33,2,1,1M,-100.0,52.0
857,2024-06-17 15:49:34+00:00,100,0,1,1409,1,1414,51,30,1,42,2024-06-17 15:49:34,2,1,1M,-100.0,52.0
858,2024-06-17 15:49:36+00:00,100,0,0,1550,0,1556,51,30,1,42,2024-06-17 15:49:36,2,1,1M,-100.0,52.0
859,2024-06-17 15:49:37+00:00,100,0,0,1337,0,1342,51,32,1,38,2024-06-17 15:49:37,2,1,1M,-100.0,52.0
860,2024-06-17 15:49:38+00:00,100,0,1,1456,1,1462,51,34,1,34,2024-06-17 15:49:38,2,1,1M,-100.0,52.0
861,2024-06-17 15:49:40+00:00,100,0,0,1598,0,1612,51,28,1,46,2024-06-17 15:49:40,2,1,1M,-100.0,52.0
862,2024-06-17 15:49:42+00:00,100,0,1,1575,1,1581,51,32,1,38,2024-06-17 15:49:42,2,1,1M,-100.0,52.0
863,2024-06-17 15:49:43+00:00,100,0,0,1373,0,1374,51,33,1,36,2024-06-17 15:49:43,2,1,1M,-100.0,52.0
864,2024-06-17 15:49:44+00:00,100,0,1,1433,1,1434,51,34,1,34,2024-06-17 15:49:44,2,1,1M,-100.0,52.0
865,2024-06-17 15:49:46+00:00,100,0,0,1361,0,1366,51,31,1,40,2024-06-17 15:49:46,2,1,1M,-100.0,52.0
866,2024-06-17 15:49:47+00:00,100,0,0,1385,0,1394,51,34,1,34,2024-06-17 15:49:47,2,1,1M,-100.0,52.0
867,2024-06-17 15:49:48+00:00,100,0,1,1350,1,1355,51,34,1,34,2024-06-17 15:49:48,2,1,1M,-100.0,52.0
868,2024-06-17 15:49:50+00:00,100,0,0,1432,0,1433,51,31,1,40,2024-06-17 15:49:50,2,1,1M,-100.0,52.0
869,2024-06-17 15:49:51+00:00,100,0,0,1396,0,1402,51,33,1,36,2024-06-17 15:49:51,2,1,1M,-100.0,52.0
870,2024-06-17 15:49:52+00:00,100,0,1,1456,1,1462,51,32,1,38,2024-06-17 15:49:52,2,1,1M,-100.0,52.0
871,2024-06-17 15:49:54+00:00,100,0,0,1337,0,1346,51,32,1,38,2024-06-17 15:49:54,2,1,1M,-100.0,52.0
872,2024-06-17 15:49:55+00:00,100,0,1,1409,1,1410,51,32,1,38,2024-06-17 15:49:55,2,1,1M,-100.0,52.0
873,2024-06-17 15:49:56+00:00,100,0,0,1337,0,1342,51,32,1,38,2024-06-17 15:49:56,2,1,1M,-100.0,52.0
874,2024-06-17 15:49:58+00:00,100,0,0,1420,0,1425,51,30,1,42,2024-06-17 15:49:58,2,1,1M,-100.0,52.0
875,2024-06-17 15:49:59+00:00,100,0,1,1385,1,1391,51,31,1,40,2024-06-17 15:49:59,2,1,1M,-100.0,52.0
876,2024-06-17 15:50:01+00:00,100,0,0,1385,0,1394,51,31,1,40,2024-06-17 15:50:01,2,1,1M,-100.0,52.0
877,2024-06-17 15:50:02+00:00,100,0,0,1538,0,1539,51,25,1,51,2024-06-17 15:50:02,2,1,1M,-100.0,52.0
878,2024-06-17 15:50:04+00:00,100,0,1,1657,1,1663,51,30,1,42,2024-06-17 15:50:04,2,1,1M,-100.0,52.0
879,2024-06-17 15:50:05+00:00,100,0,0,1337,0,1342,51,31,1,40,2024-06-17 15:50:05,2,1,1M,-100.0,52.0
880,2024-06-17 15:50:07+00:00,100,0,1,1646,1,1652,51,29,1,44,2024-06-17 15:50:07,2,1,1M,-28.0,52.0
881,2024-06-17 15:50:08+00:00,100,0,0,1314,0,1322,51,29,1,44,2024-06-17 15:50:08,2,1,1M,-28.0,52.0
882,2024-06-17 15:50:09+00:00,100,0,1,1444,1,1450,51,34,1,34,2024-06-17 15:50:09,2,1,1M,-28.0,52.0
883,2024-06-17 15:50:11+00:00,100,0,0,1385,0,1386,51,32,1,38,2024-06-17 15:50:11,2,1,1M,-28.0,52.0
884,2024-06-17 15:50:12+00:00,100,0,0,1337,0,1346,51,30,1,42,2024-06-17 15:50:12,2,1,1M,-28.0,52.0
885,2024-06-17 15:50:13+00:00,100,0,1,1421,1,1422,51,31,1,40,2024-06-17 15:50:13,2,1,1M,-28.0,52.0
886,2024-06-17 15:50:15+00:00,100,0,0,1385,0,1390,51,34,1,34,2024-06-17 15:50:15,2,1,1M,-28.0,52.0
887,2024-06-17 15:50:16+00:00,100,0,0,1337,0,1342,51,35,1,32,2024-06-17 15:50:16,2,1,1M,-28.0,52.0
888,2024-06-17 15:50:17+00:00,100,0,1,1350,1,1355,51,28,1,46,2024-06-17 15:50:17,2,1,1M,-28.0,52.0
889,2024-06-17 15:50:19+00:00,100,0,0,1432,0,1442,51,33,1,36,2024-06-17 15:50:19,2,1,1M,-28.0,52.0
890,2024-06-17 15:50:20+00:00,100,0,1,1421,1,1426,51,31,1,40,2024-06-17 15:50:20,2,1,1M,-28.0,52.0
891,2024-06-17 15:50:21+00:00,100,0,0,1349,0,1354,51,36,1,30,2024-06-17 15:50:21,2,1,1M,-28.0,52.0
892,2024-06-17 15:50:23+00:00,100,0,0,1408,0,1411,51,34,1,34,2024-06-17 15:50:23,2,1,1M,-28.0,52.0
893,2024-06-17 15:50:24+00:00,100,0,1,1563,1,1570,51,34,1,34,2024-06-17 15:50:24,2,1,1M,-28.0,52.0
894,2024-06-17 15:50:26+00:00,100,0,0,1491,0,1502,51,35,1,32,2024-06-17 15:50:26,2,1,1M,-28.0,52.0
895,2024-06-17 15:50:27+00:00,100,0,0,1325,0,1335,51,35,1,32,2024-06-17 15:50:27,2,1,1M,-28.0,52.0
896,2024-06-17 15:50:29+00:00,100,0,1,1480,1,1494,51,34,1,34,2024-06-17 15:50:29,2,1,1M,-28.0,52.0
897,2024-06-17 15:50:30+00:00,100,0,0,1337,0,1335,51,33,1,36,2024-06-17 15:50:30,2,1,1M,-28.0,52.0
898,2024-06-17 15:50:31+00:00,100,0,1,1409,1,1411,51,32,1,38,2024-06-17 15:50:31,2,1,1M,-28.0,52.0
899,2024-06-17 15:50:33+00:00,100,0,0,1349,0,1353,51,32,1,38,2024-06-17 15:50:33,2,1,1M,-28.0,52.0
900,2024-06-17 15:50:34+00:00,100,0,0,1361,0,1372,51,34,1,34,2024-06-17 15:50:34,2,1,1M,-28.0,52.0
901,2024-06-17 15:50:35+00:00,100,0,1,1338,1,1338,51,34,1,34,2024-06-17 15:50:35,2,1,1M,-28.0,52.0
902,2024-06-17 15:50:37+00:00,100,0,0,1337,0,1347,51,35,1,32,2024-06-17 15:50:37,2,1,1M,-28.0,52.0
903,2024-06-17 15:50:38+00:00,100,0,0,1337,0,1338,51,30,1,42,2024-06-17 15:50:38,2,1,1M,-28.0,52.0
904,2024-06-17 15:50:39+00:00,100,0,1,1444,1,1455,51,33,1,36,2024-06-17 15:50:39,2,1,1M,-28.0,52.0
905,2024-06-17 15:50:41+00:00,100,0,0,1349,0,1355,51,33,1,36,2024-06-17 15:50:41,2,1,1M,-28.0,52.0
906,2024-06-17 15:50:42+00:00,100,0,0,1373,0,1380,51,33,1,36,2024-06-17 15:50:42,2,1,1M,-28.0,52.0
907,2024-06-17 15:50:43+00:00,100,0,1,1373,1,1372,51,35,1,32,2024-06-17 15:50:43,2,1,1M,-28.0,52.0
908,2024-06-17 15:50:45+00:00,100,0,0,1408,0,1414,51,34,1,34,2024-06-17 15:50:45,2,1,1M,-28.0,52.0
909,2024-06-17 15:50:46+00:00,100,0,0,1444,0,1449,51,32,1,38,2024-06-17 15:50:46,2,1,1M,-28.0,52.0
910,2024-06-17 15:50:47+00:00,100,0,1,1350,1,1355,51,35,1,32,2024-06-17 15:50:47,2,1,1M,-28.0,52.0
911,2024-06-17 15:50:49+00:00,100,0,0,1349,0,1355,51,36,1,30,2024-06-17 15:50:49,2,1,1M,-28.0,52.0
912,2024-06-17 15:50:50+00:00,100,0,0,1337,0,1347,51,31,1,40,2024-06-17 15:50:50,2,1,1M,-28.0,52.0
913,2024-06-17 15:50:52+00:00,100,0,1,1515,1,1518,51,31,1,40,2024-06-17 15:50:52,2,1,1M,-28.0,52.0
914,2024-06-17 15:50:53+00:00,100,0,0,1456,0,1465,51,27,1,48,2024-06-17 15:50:53,2,1,1M,-28.0,52.0
915,2024-06-17 15:50:54+00:00,100,0,1,1385,1,1390,51,31,1,40,2024-06-17 15:50:54,2,1,1M,-28.0,52.0
916,2024-06-17 15:50:56+00:00,100,0,0,1361,0,1368,51,28,1,46,2024-06-17 15:50:56,2,1,1M,-28.0,52.0
917,2024-06-17 15:50:57+00:00,100,0,0,1361,0,1359,51,34,1,34,2024-06-17 15:50:57,2,1,1M,-28.0,52.0
918,2024-06-17 15:50:58+00:00,100,0,1,1362,1,1367,51,30,1,42,2024-06-17 15:50:58,2,1,1M,-28.0,52.0
919,2024-06-17 15:51:00+00:00,100,0,0,1432,0,1441,51,30,1,42,2024-06-17 15:51:00,2,1,1M,-28.0,52.0
920,2024-06-17 15:51:01+00:00,100,0,0,1385,0,1385,51,32,1,38,2024-06-17 15:51:01,2,1,1M,-28.0,52.0
921,2024-06-17 15:51:02+00:00,100,0,1,1373,1,1383,51,35,1,32,2024-06-17 15:51:02,2,1,1M,-28.0,52.0
922,2024-06-17 15:51:04+00:00,100,0,0,1420,0,1422,51,31,1,40,2024-06-17 15:51:04,2,1,1M,-28.0,52.0
923,2024-06-17 15:51:06+00:00,100,0,1,1480,1,1489,51,30,1,42,2024-06-17 15:51:06,2,1,1M,-28.0,52.0
924,2024-06-17 15:51:07+00:00,100,0,0,1763,0,1766,51,30,1,42,2024-06-17 15:51:07,2,1,1M,-28.0,52.0
925,2024-06-17 15:51:08+00:00,100,0,1,1373,1,1379,51,32,1,38,2024-06-17 15:51:08,2,1,1M,-28.0,52.0
926,2024-06-17 15:51:10+00:00,100,0,0,1408,0,1418,51,33,1,36,2024-06-17 15:51:10,2,1,1M,-28.0,52.0
927,2024-06-17 15:51:11+00:00,100,0,0,1385,0,1398,51,36,1,30,2024-06-17 15:51:11,2,1,1M,-28.0,52.0
928,2024-06-17 15:51:12+00:00,100,0,1,1362,1,1355,51,30,1,42,2024-06-17 15:51:12,2,1,1M,-28.0,52.0
929,2024-06-17 15:51:14+00:00,100,0,0,1444,0,1453,51,34,1,34,2024-06-17 15:51:14,2,1,1M,-28.0,52.0
930,2024-06-17 15:51:15+00:00,100,0,0,1420,0,1422,51,34,1,34,2024-06-17 15:51:15,2,1,1M,-28.0,52.0
931,2024-06-17 15:51:16+00:00,100,0,1,1350,1,1356,51,33,1,36,2024-06-17 15:51:16,2,1,1M,-28.0,52.0
932,2024-06-17 15:51:18+00:00,100,0,0,1361,0,1366,51,32,1,38,2024-06-17 15:51:18,2,1,1M,-28.0,52.0
933,2024-06-17 15:51:19+00:00,100,0,0,1290,0,1295,51,29,1,44,2024-06-17 15:51:19,2,1,1M,-28.0,52.0
934,2024-06-17 15:51:20+00:00,100,0,1,1421,1,1426,51,31,1,40,2024-06-17 15:51:20,2,1,1M,-28.0,52.0
