,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
38323,10000000.0,9.11,2.1113333333333335,0.14400000000000002,29.37,1.0866666666666667,1,100.0,0.0,2.0,34350.0,2.0,34450.0,330.5
38331,10000000.0,8.352857142857141,2.313142857142857,0.15642857142857144,27.655714285714286,1.0105714285714285,1,100.0,0.0,2.0,34410.0,2.0,34520.0,426.1666666666667
38335,10000000.0,8.406666666666666,2.3356666666666666,0.15666666666666665,26.37,1.0116666666666665,1,100.0,0.0,2.0,34303.0,2.0,34416.0,390.3333333333333
38347,10000000.0,8.399090909090908,1.7950000000000004,0.16,23.59272727272727,1.0071818181818182,1,100.0,0.0,1.0,34373.0,1.0,34485.0,388.5
38355,10000000.0,8.412857142857142,1.9318571428571427,0.15571428571428572,20.26,1.0102857142857142,1,100.0,0.0,2.0,34351.0,2.0,34450.0,393.8333333333333
38359,10000000.0,8.433333333333332,1.7169999999999999,0.18666666666666668,23.8,1.0066666666666666,1,100.0,0.0,2.0,34326.0,2.0,34446.0,335.0
38363,10000000.0,8.1,1.6956666666666667,0.15433333333333332,25.570000000000004,0.9823333333333334,1,100.0,0.0,2.0,34386.0,2.0,34485.0,386.3333333333333
38367,10000000.0,8.406666666666666,1.9393333333333336,0.15333333333333332,25.570000000000004,1.01,1,100.0,0.0,1.0,34373.0,1.0,34485.0,439.0
38375,10000000.0,8.395714285714286,1.7251428571428573,0.15171428571428572,24.78142857142857,1.0098571428571428,1,100.0,0.0,1.0,34160.0,1.0,34272.0,370.6
38379,10000000.0,8.676666666666668,1.5963333333333336,0.15,23.73,1.0440000000000003,1,100.0,0.0,2.0,34587.0,2.0,34693.0,376.5
38383,10000000.0,8.283333333333333,1.6073333333333333,0.17,23.73,1.0113333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,381.0
38387,10000000.0,8.416666666666666,1.5283333333333333,0.11333333333333333,23.73,1.0146666666666666,1,100.0,0.0,1.0,34302.0,1.0,34416.0,341.5
38391,10000000.0,8.44,1.647,0.18000000000000002,21.850000000000005,1.0123333333333333,1,100.0,0.0,2.0,34173.0,2.0,34272.0,340.3333333333333
38395,10000000.0,8.453333333333333,1.8396666666666668,0.16,21.850000000000005,1.0166666666666666,1,100.0,0.0,2.0,34575.0,2.0,34693.0,404.3333333333333
38399,10000000.0,8.423333333333334,1.6966666666666665,0.16,21.850000000000005,1.014,1,100.0,0.0,2.0,34374.0,2.0,34485.0,393.0
38403,10000000.0,8.409999999999998,1.8896666666666666,0.16,22.173333333333336,1.0093333333333332,1,100.0,0.0,2.0,34243.0,2.0,34346.0,480.0
38407,10000000.0,8.56,1.671,0.15333333333333335,22.820000000000004,1.0233333333333334,1,100.0,0.0,2.0,34374.0,2.0,34480.0,375.0
38411,10000000.0,8.64,1.7713333333333334,0.16666666666666666,22.820000000000004,1.03,1,100.0,0.0,2.0,34445.0,2.0,34554.0,415.0
38415,10000000.0,8.406666666666666,1.639,0.16666666666666666,22.820000000000004,1.0103333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,365.0
38419,10000000.0,8.44,1.781666666666667,0.15666666666666668,21.733333333333334,1.0203333333333333,1,100.0,0.0,2.0,34185.0,2.0,34303.0,410.3333333333333
38423,10000000.0,8.233333333333334,2.0923333333333334,0.17666666666666667,21.19,0.9963333333333333,1,100.0,0.0,2.0,34516.0,2.0,34619.0,447.3333333333333
38427,10000000.0,8.363333333333332,1.5316666666666665,0.15,21.19,1.0126666666666668,1,100.0,0.0,1.0,34337.0,1.0,34450.0,420.0
38431,10000000.0,8.37,1.946,0.16333333333333333,21.19,1.0156666666666667,1,100.0,0.0,2.0,34303.0,2.0,34416.0,449.0
38435,10000000.0,8.203333333333333,1.8323333333333334,0.15666666666666665,21.28,0.9923333333333333,1,100.0,0.0,2.0,34410.0,2.0,34520.0,431.0
38439,10000000.0,8.376666666666667,2.8853333333333335,0.15333333333333332,21.28,1.0046666666666668,1,100.0,0.0,2.0,34268.0,2.0,34376.0,445.3333333333333
38443,10000000.0,8.376666666666667,1.8876666666666668,0.15333333333333335,21.28,1.0136666666666667,1,100.0,0.0,2.0,34314.0,2.0,34416.0,400.5
38451,10000000.0,8.387142857142857,2.077285714285714,0.16,19.594285714285714,1.0097142857142858,1,100.0,0.0,2.0,34350.0,2.0,34450.0,438.1666666666667
38459,10000000.0,8.39,2.0061428571428572,0.14771428571428571,18.330000000000002,1.0142857142857142,1,100.0,0.0,1.0,34373.0,1.0,34485.0,517.3333333333334
38463,10000000.0,8.54,2.17,0.15433333333333335,21.86,1.0256666666666667,1,100.0,0.0,2.0,34338.0,2.0,34450.0,453.0
38467,10000000.0,8.459999999999999,2.5726666666666667,0.15000000000000002,28.92,1.0066666666666666,1,100.0,0.0,2.0,34172.0,2.0,34277.0,475.5
38479,10000000.0,8.40909090909091,2.688272727272728,0.15454545454545457,27.812727272727276,1.0147272727272727,1,100.0,0.0,0.0,34372.0,0.0,34485.0,388.0
38483,10000000.0,8.42,1.4796666666666667,0.20000000000000004,22.83,1.0206666666666668,1,100.0,0.0,1.0,34692.0,1.0,34798.0,445.0
38491,10000000.0,8.438571428571429,1.7894285714285714,0.13785714285714284,22.830000000000002,1.0115714285714286,1,100.0,0.0,2.0,34338.0,2.0,34450.0,405.6
38503,10000000.0,8.466363636363637,1.8677272727272725,0.15636363636363634,19.099999999999998,1.0142727272727272,1,100.0,0.0,2.0,34374.0,2.0,34480.0,395.6
38507,10000000.0,8.646666666666667,2.0290000000000004,0.17,19.1,1.04,1,100.0,0.0,2.0,34374.0,2.0,34485.0,353.0
38511,10000000.0,8.336666666666666,1.979333333333333,0.19866666666666666,25.25,1.0113333333333334,1,100.0,0.0,2.0,34386.0,2.0,34485.0,497.5
38519,10000000.0,8.378571428571428,2.205142857142857,0.15371428571428572,25.25,1.0131428571428571,1,100.0,0.0,2.0,34469.0,2.0,34585.0,403.0
38523,10000000.0,8.513333333333334,1.6316666666666666,0.15333333333333335,24.973333333333333,1.0223333333333333,1,100.0,0.0,2.0,34031.0,2.0,34138.0,323.0
38527,10000000.0,8.366666666666667,2.1796666666666664,0.19000000000000003,24.42,1.0043333333333333,1,100.0,0.0,2.0,34859.0,2.0,34971.0,484.5
38531,10000000.0,8.396666666666667,1.63,0.16,24.42,1.015,1,100.0,0.0,2.0,34267.0,2.0,34376.0,370.5
38535,10000000.0,8.43,1.7033333333333334,0.1566666666666667,24.42,1.0133333333333334,1,100.0,0.0,2.0,34445.0,2.0,34554.0,397.5
38539,10000000.0,8.49,1.6073333333333333,0.11176666666666667,20.046666666666667,1.01,1,100.0,0.0,2.0,34338.0,2.0,34450.0,481.0
38547,10000000.0,8.389999999999999,2.4572857142857143,0.16142857142857145,17.86,1.006857142857143,1,100.0,0.0,2.0,34326.0,2.0,34446.0,415.6
38551,10000000.0,8.340000000000002,1.5916666666666666,0.16666666666666666,17.86,1.001,1,100.0,0.0,2.0,34350.0,2.0,34450.0,382.5
38555,10000000.0,8.410000000000002,1.4479999999999997,0.10666666666666667,24.26,1.008,1,100.0,0.0,2.0,34339.0,2.0,34450.0,344.3333333333333
38563,10000000.0,8.401428571428571,1.967,0.17,24.259999999999998,1.0151428571428571,1,100.0,0.0,2.0,34338.0,2.0,34446.0,350.5
38567,10000000.0,7.896666666666666,3.5519999999999996,0.18499999999999997,24.26,0.9646666666666666,1,100.0,0.0,2.0,34338.0,2.0,34446.0,322.0
38571,10000000.0,8.296666666666667,2.5416666666666665,0.15666666666666668,29.040000000000003,1.0043333333333333,1,100.0,0.0,2.0,34338.0,2.0,34450.0,367.5
38575,10000000.0,8.4,1.9786666666666666,0.14633333333333334,29.040000000000003,1.0170000000000001,1,100.0,0.0,2.0,34409.0,2.0,34520.0,378.5
38579,10000000.0,8.65,2.504,0.16,29.040000000000003,1.0383333333333333,1,100.0,0.0,2.0,34350.0,2.0,34450.0,368.0
38583,10000000.0,8.406666666666666,1.7149999999999999,0.15333333333333335,26.41333333333333,1.0186666666666666,1,100.0,0.0,2.0,34327.0,2.0,34446.0,445.3333333333333
38587,10000000.0,8.446666666666667,2.189666666666666,0.17666666666666667,21.16,1.0133333333333334,1,100.0,0.0,2.0,34280.0,2.0,34381.0,369.3333333333333
38591,10000000.0,8.443333333333333,2.2653333333333334,0.17,21.16,1.0196666666666667,1,100.0,0.0,2.0,34504.0,2.0,34624.0,393.0
38611,10000000.0,8.445789473684211,2.027526315789473,0.15579473684210526,24.637894736842103,1.017684210526316,1,100.0,0.0,2.0,34338.0,2.0,34450.0,382.6363636363636
38619,10000000.0,8.404285714285715,2.3665714285714285,0.16285714285714287,23.490000000000002,1.006857142857143,1,100.0,0.0,1.0,34479.0,1.0,34589.0,409.0
38623,10000000.0,8.28,2.083,0.1366666666666667,23.49,1.0003333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,421.6666666666667
38627,10000000.0,8.37,1.7093333333333334,0.17666666666666667,23.49,1.0056666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,333.0
38631,10000000.0,8.163333333333332,1.9096666666666666,0.15666666666666665,22.73,0.9963333333333333,1,100.0,0.0,2.0,34338.0,2.0,34446.0,405.3333333333333
38635,10000000.0,8.466666666666667,1.537,0.16666666666666666,22.73,1.0176666666666667,1,100.0,0.0,2.0,34303.0,2.0,34416.0,364.5
38639,10000000.0,8.496666666666668,1.5893333333333333,0.135,22.73,1.0233333333333332,1,100.0,0.0,1.0,34409.0,1.0,34520.0,372.3333333333333
38643,10000000.0,8.616666666666667,1.6500000000000001,0.21,24.17,1.0439999999999998,1,100.0,0.0,3.0,34410.0,3.0,34520.0,371.5
38647,10000000.0,8.423333333333334,2.794,0.16666666666666666,27.05,1.013,1,100.0,0.0,2.0,34196.0,2.0,34307.0,381.5
38651,10000000.0,8.373333333333335,1.7256666666666665,0.17666666666666667,27.05,1.0043333333333333,1,100.0,0.0,2.0,34409.0,2.0,34520.0,391.6666666666667
38655,10000000.0,7.936666666666667,2.9996666666666663,0.12933333333333333,27.05,0.9590000000000001,1,100.0,0.0,2.0,34410.0,2.0,34520.0,443.6666666666667
38659,10000000.0,8.36,2.2593333333333336,0.12833333333333333,18.283333333333335,1.0106666666666666,1,100.0,0.0,2.0,34410.0,2.0,34520.0,393.0
38663,10000000.0,8.446666666666667,1.5626666666666669,0.14666666666666667,13.9,1.024,1,100.0,0.0,2.0,34267.0,2.0,34376.0,424.0
38671,10000000.0,8.452857142857145,1.8192857142857144,0.15337142857142858,13.900000000000002,1.0132857142857141,1,100.0,0.0,2.0,34445.0,2.0,34555.0,401.8
38679,10000000.0,8.371428571428572,2.226142857142857,0.14732857142857142,20.16,1.0097142857142856,1,100.0,0.0,2.0,33771.0,2.0,33874.0,366.5
38691,10000000.0,8.332727272727272,1.8124545454545453,0.1690909090909091,20.469090909090905,1.0054545454545456,1,100.0,0.0,1.0,34101.0,1.0,34207.0,362.57142857142856
38695,10000000.0,8.373333333333333,1.804,0.15000000000000002,21.01,1.0136666666666667,1,100.0,0.0,1.0,34609.0,1.0,34724.0,471.3333333333333
38703,10000000.0,8.461428571428572,1.8765714285714286,0.15471428571428572,20.931428571428572,1.0178571428571428,1,100.0,0.0,2.0,34374.0,2.0,34485.0,379.3333333333333
38711,10000000.0,8.387142857142857,1.9814285714285715,0.14,20.460000000000004,1.0054285714285716,1,100.0,0.0,2.0,34303.0,2.0,34411.0,320.0
38715,10000000.0,8.596666666666666,2.026,0.17333333333333334,20.46,1.0266666666666666,1,100.0,0.0,1.0,34408.0,1.0,34520.0,315.0
38719,10000000.0,8.303333333333335,1.7376666666666665,0.16666666666666666,26.03333333333333,0.9966666666666667,1,100.0,0.0,1.0,34408.0,1.0,34520.0,258.5
38723,10000000.0,7.996666666666666,2.8640000000000003,0.15333333333333335,28.820000000000004,0.967,1,100.0,0.0,2.0,34267.0,2.0,34381.0,295.0
38727,10000000.0,8.43,1.7626666666666668,0.14300000000000002,28.820000000000004,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34481.0,409.0
38731,10000000.0,8.39,2.376,0.11993333333333334,28.820000000000004,1.0170000000000001,1,100.0,0.0,2.0,34232.0,2.0,34346.0,435.0
38735,10000000.0,8.436666666666666,2.5953333333333335,0.15333333333333335,19.26,1.022,1,100.0,0.0,2.0,34480.0,2.0,34589.0,383.0
38739,10000000.0,8.356666666666667,2.9200000000000004,0.15666666666666665,19.26,1.01,1,100.0,0.0,2.0,34031.0,2.0,34138.0,310.0
38747,10000000.0,8.482857142857144,2.4378571428571427,0.16085714285714287,19.26,1.0237142857142856,1,100.0,0.0,0.0,34384.0,0.0,34485.0,356.0
38751,10000000.0,8.49,2.7146666666666666,0.13333333333333333,25.399999999999995,1.02,1,100.0,0.0,2.0,34303.0,2.0,34416.0,361.5
38763,10000000.0,8.477272727272728,1.9680000000000002,0.16545454545454547,25.12818181818182,1.0272727272727271,1,100.0,0.0,2.0,34409.0,2.0,34520.0,438.42857142857144
38767,10000000.0,8.42,1.7590000000000001,0.17766666666666667,22.41,1.0116666666666667,1,100.0,0.0,2.0,34338.0,2.0,34450.0,260.0
38771,10000000.0,8.563333333333333,2.288,0.19999999999999998,22.41,1.037,1,100.0,0.0,2.0,34314.0,2.0,34416.0,278.0
38775,10000000.0,8.263333333333334,2.0749999999999997,0.18333333333333335,22.41,1.0013333333333334,1,100.0,0.0,2.0,34468.0,2.0,34585.0,404.0
38779,10000000.0,8.353333333333333,1.8503333333333334,0.1426666666666667,23.636666666666667,1.0096666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,343.5
38783,10000000.0,8.426666666666668,1.3676666666666666,0.14333333333333334,24.25,1.0136666666666667,1,100.0,0.0,2.0,34314.0,2.0,34416.0,423.6666666666667
38787,10000000.0,8.566666666666666,1.5296666666666665,0.15666666666666665,24.25,1.02,1,100.0,0.0,2.0,34410.0,2.0,34520.0,348.0
38791,10000000.0,8.373333333333333,1.7156666666666667,0.15000000000000002,24.25,1.0176666666666667,1,100.0,0.0,2.0,34339.0,2.0,34446.0,413.0
38795,10000000.0,8.423333333333334,1.7513333333333332,0.16333333333333333,29.61,1.014,1,100.0,0.0,2.0,34374.0,2.0,34485.0,450.0
38799,10000000.0,8.386666666666667,2.4156666666666666,0.163,29.61,1.0136666666666667,1,100.0,0.0,1.0,34337.0,1.0,34450.0,413.6666666666667
38803,10000000.0,8.386666666666667,1.6159999999999999,0.17,29.61,1.0066666666666666,1,100.0,0.0,2.0,34303.0,2.0,34416.0,346.5
38807,10000000.0,8.360000000000001,1.9063333333333332,0.15,29.61,1.0043333333333333,1,100.0,0.0,2.0,34445.0,2.0,34550.0,412.3333333333333
38811,10000000.0,8.396666666666668,1.986,0.15666666666666665,24.83,1.0173333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,388.3333333333333
38819,10000000.0,8.411428571428571,1.9417142857142855,0.1482857142857143,24.830000000000002,1.0127142857142857,1,100.0,0.0,1.0,34373.0,1.0,34485.0,361.0
38827,10000000.0,8.001428571428573,1.9475714285714287,0.16285714285714287,25.494285714285716,0.9624285714285714,1,100.0,0.0,1.0,34491.0,1.0,34589.0,389.0
38831,10000000.0,8.543333333333335,2.2066666666666666,0.13,25.76,1.027,1,100.0,0.0,2.0,34374.0,2.0,34485.0,265.0
38835,10000000.0,7.333333333333333,3.637,0.24466666666666667,25.76,0.8953333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,290.0
38839,10000000.0,8.513333333333334,1.2016666666666667,0.08933333333333333,24.333333333333332,1.029,1,100.0,0.0,1.0,33355.0,1.0,33467.0,338.0
38843,10000000.0,8.306666666666667,1.8996666666666666,0.14400000000000002,23.62,1.0050000000000001,1,100.0,0.0,2.0,34410.0,2.0,34520.0,346.6666666666667
38847,10000000.0,8.396666666666667,1.9346666666666668,0.16,23.62,1.016,1,100.0,0.0,2.0,34410.0,2.0,34520.0,386.6666666666667
38851,10000000.0,8.18,2.167666666666667,0.13999999999999999,23.62,0.9923333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,342.3333333333333
38859,10000000.0,8.262857142857143,2.833714285714286,0.18571428571428572,22.34,0.9978571428571429,1,100.0,0.0,2.0,34374.0,2.0,34478.0,409.6
38863,10000000.0,8.343333333333334,1.7473333333333334,0.14,22.34,1.014,1,100.0,0.0,2.0,34267.0,2.0,34381.0,404.0
38871,10000000.0,8.398571428571428,2.412,0.16142857142857142,20.608571428571427,1.0121428571428572,1,100.0,0.0,2.0,34504.0,2.0,34619.0,390.0
38875,10000000.0,8.46,1.5433333333333332,0.16266666666666665,19.31,1.0066666666666666,1,100.0,0.0,2.0,34386.0,2.0,34485.0,342.3333333333333
38879,10000000.0,8.39,1.944,0.16333333333333333,19.31,1.0083333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,356.6666666666667
38883,10000000.0,8.386666666666665,1.7406666666666666,0.126,22.386666666666667,1.014,1,100.0,0.0,2.0,34374.0,2.0,34485.0,375.0
38895,10000000.0,8.443636363636363,1.6480909090909093,0.14818181818181816,28.54,1.0126363636363636,1,100.0,0.0,2.0,34374.0,2.0,34485.0,403.875
38899,10000000.0,7.98,1.3976666666666666,0.1406666666666667,23.69333333333333,0.957,1,100.0,0.0,2.0,34374.0,2.0,34485.0,344.3333333333333
38903,10000000.0,8.42,1.817,0.16666666666666666,21.27,1.01,1,100.0,0.0,2.0,34303.0,2.0,34411.0,396.3333333333333
38911,10000000.0,8.415714285714285,1.6744285714285714,0.15571428571428572,21.27,1.0111428571428571,1,100.0,0.0,2.0,34374.0,2.0,34485.0,377.0
38915,10000000.0,8.49,1.5486666666666666,0.15666666666666665,25.78,1.0133333333333334,1,100.0,0.0,2.0,34385.0,2.0,34485.0,402.3333333333333
38923,10000000.0,8.414285714285715,2.5419999999999994,0.16228571428571428,25.78,1.0127142857142857,1,100.0,0.0,2.0,34350.0,2.0,34450.0,363.6666666666667
38931,10000000.0,8.171428571428573,3.122285714285714,0.19214285714285714,27.02,0.9897142857142857,1,100.0,0.0,2.0,34338.0,2.0,34450.0,324.75
38939,10000000.0,8.387142857142857,1.5972857142857144,0.1457142857142857,27.949999999999996,1.016857142857143,1,100.0,0.0,2.0,34374.0,2.0,34485.0,389.6
38943,10000000.0,8.393333333333333,1.7643333333333333,0.13866666666666666,27.03333333333333,1.01,1,100.0,0.0,2.0,34409.0,2.0,34520.0,368.3333333333333
38951,10000000.0,8.76142857142857,1.9000000000000001,0.15714285714285717,25.199999999999996,1.0555714285714284,1,100.0,0.0,2.0,34338.0,2.0,34446.0,425.0
38955,10000000.0,8.370000000000001,2.2499999999999996,0.16,25.2,1.0046666666666668,1,100.0,0.0,2.0,34374.0,2.0,34485.0,393.0
38959,10000000.0,8.4,2.658,0.17333333333333334,23.546666666666667,1.0186666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,410.0
38963,10000000.0,8.19,1.9226666666666665,0.13999999999999999,22.72,0.993,1,100.0,0.0,2.0,34350.0,2.0,34450.0,362.3333333333333
38967,10000000.0,8.406666666666668,1.6036666666666666,0.15666666666666665,22.72,1.016333333333333,1,100.0,0.0,2.0,34362.0,2.0,34480.0,411.0
38971,10000000.0,8.376666666666667,1.8453333333333333,0.13266666666666668,22.72,1.008,1,100.0,0.0,2.0,34385.0,2.0,34485.0,368.3333333333333
38975,10000000.0,8.406666666666666,1.462,0.17333333333333334,27.01,1.0183333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,361.0
38979,10000000.0,8.343333333333334,1.4336666666666666,0.16000000000000003,27.01,1.0096666666666667,1,100.0,0.0,2.0,34161.0,2.0,34277.0,337.3333333333333
38991,10000000.0,8.332727272727272,2.147090909090909,0.16645454545454544,26.471818181818175,1.003090909090909,1,100.0,0.0,2.0,34326.0,2.0,34436.0,379.57142857142856
38999,10000000.0,8.415714285714285,2.075142857142857,0.14185714285714285,25.53,1.0125714285714287,1,100.0,0.0,2.0,34551.0,2.0,34654.0,379.5
39003,10000000.0,8.39,2.2076666666666664,0.1566666666666667,25.80666666666667,1.0063333333333333,1,100.0,0.0,1.0,34373.0,1.0,34485.0,366.3333333333333
39011,10000000.0,8.49,1.5481428571428568,0.15599999999999997,26.360000000000007,1.0224285714285715,1,100.0,0.0,2.0,34445.0,2.0,34554.0,390.0
39015,10000000.0,8.406666666666666,1.858666666666667,0.14,26.36,1.0170000000000001,1,100.0,0.0,2.0,34338.0,2.0,34446.0,349.0
39019,10000000.0,8.446666666666665,1.586,0.14666666666666667,24.60666666666667,1.018,1,100.0,0.0,2.0,34374.0,2.0,34485.0,387.5
39023,10000000.0,8.383333333333333,1.9366666666666668,0.18666666666666668,23.73,1.0056666666666667,1,100.0,0.0,2.0,34350.0,2.0,34450.0,411.3333333333333
39028,10000000.0,7.18,2.20475,0.245,23.73,0.8707499999999999,1,100.0,0.0,2.0,34374.0,2.0,34485.0,535.0
39031,10000000.0,6.77,1.7515,0.36,23.73,0.8265,1,100.0,0.0,2.0,34338.0,2.0,34446.0,255.0
39035,10000000.0,9.790000000000001,2.098333333333333,0.0,24.01,1.1700000000000002,1,100.0,0.0,1.0,32835.0,1.0,32942.0,141.7
39039,10000000.0,8.386666666666667,2.4983333333333335,0.16666666666666666,24.01,1.0076666666666667,1,100.0,0.0,2.0,33439.0,2.0,33542.0,314.0
39043,10000000.0,7.923333333333333,3.4156666666666666,0.15566666666666668,24.01,0.9580000000000001,1,100.0,0.0,2.0,34539.0,2.0,34659.0,305.5
39051,10000000.0,8.340000000000002,1.622142857142857,0.16014285714285714,23.85571428571429,1.0114285714285713,1,100.0,0.0,2.0,34374.0,2.0,34485.0,287.75
39059,10000000.0,8.288571428571428,2.345285714285714,0.1592857142857143,23.740000000000002,0.9975714285714286,1,100.0,0.0,2.0,34374.0,2.0,34485.0,397.0
39075,10000000.0,8.493333333333332,2.4578666666666664,0.1546,23.263333333333332,1.0218666666666667,1,100.0,0.0,2.0,33581.0,2.0,33691.0,322.77777777777777
39079,10000000.0,8.406666666666666,1.9196666666666669,0.151,21.790000000000003,1.018,1,100.0,0.0,2.0,34338.0,2.0,34446.0,426.6666666666667
39083,10000000.0,8.443333333333333,1.5186666666666666,0.13999999999999999,21.09,1.0066666666666666,1,100.0,0.0,2.0,34351.0,2.0,34450.0,354.0
39087,10000000.0,8.069999999999999,1.816,0.1403333333333333,21.09,0.9780000000000001,1,100.0,0.0,2.0,34374.0,2.0,34485.0,268.5
39091,10000000.0,8.603333333333333,2.5700000000000003,0.18000000000000002,21.09,1.034,1,100.0,0.0,2.0,34338.0,2.0,34450.0,275.0
39096,10000000.0,7.04,1.92025,0.133,27.74,0.84725,1,100.0,0.0,2.0,34374.0,2.0,34480.0,397.0
39101,10000000.0,0.0,1.498,0.0,27.74,0.0,1,100.0,0.0,3.0,27217.0,3.0,27301.0,216.33333333333334
39123,10000000.0,5.579047619047619,1.6916666666666667,0.000961904761904762,25.991904761904763,0.668,1,100.0,0.0,2.0,29345.0,2.0,29436.0,157.21764705882356
39125,10000000.0,10.5,2.411,0.0,27.26,1.25,1,100.0,0.0,1.0,24623.0,1.0,24702.0,30.3
39127,10000000.0,11.4,1.155,0.0,27.26,1.35,1,100.0,0.0,1.0,20766.0,1.0,20845.0,23.1
39129,10000000.0,9.93,1.091,0.0,27.26,1.18,1,100.0,0.0,1.0,22837.0,1.0,22904.0,174.0
39132,10000000.0,10.04,1.0385,0.0,27.26,1.1949999999999998,1,100.0,0.0,2.0,22222.0,2.0,22291.0,35.599999999999994
39134,10000000.0,7.41,11.042,0.0,27.26,0.905,1,100.0,0.0,1.0,19571.0,1.0,19637.0,23.8
39139,10000000.0,10.157499999999999,1.935,0.0115,24.45,1.2182499999999998,1,100.0,0.0,1.0,28576.0,1.0,28663.0,211.33333333333334
39142,10000000.0,9.469999999999999,1.6785,0.0,24.45,1.13,1,100.0,0.0,2.0,29487.0,2.0,29580.0,158.5
39145,10000000.0,10.03,1.9085,0.0,24.45,1.195,1,100.0,0.0,1.0,22470.0,1.0,22553.0,51.45
39147,10000000.0,9.81,0.943,0.0,24.45,1.17,1,100.0,0.0,2.0,25085.0,2.0,25155.0,55.2
39150,10000000.0,9.725000000000001,2.0140000000000002,0.0,24.45,1.16,1,100.0,0.0,1.0,25452.0,1.0,25537.0,47.6
39152,10000000.0,8.74,3.781,0.0,27.73,1.04,1,100.0,0.0,2.0,27334.0,2.0,27419.0,178.0
