,_time,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
14543,2024-04-02 13:35:04+00:00,10000000.0,8.556666666666667,3.031,0.16666666666666666,21.16,1.027,1,100.0,0.0,2.0,34303.0,2.0,34416.0,415.5
14547,2024-04-02 13:35:08+00:00,10000000.0,8.58,2.853666666666667,0.13,21.16,1.0313333333333332,1,100.0,0.0,2.0,34173.0,2.0,34277.0,383.3333333333333
14551,2024-04-02 13:35:12+00:00,10000000.0,8.986666666666666,1.816,0.06999999999999999,21.16,1.0733333333333335,1,100.0,0.0,2.0,34575.0,2.0,34693.0,424.6666666666667
14555,2024-04-02 13:35:16+00:00,10000000.0,8.566666666666666,1.5943333333333332,0.15333333333333335,21.16,1.0276666666666667,1,100.0,0.0,2.0,34303.0,2.0,34411.0,374.3333333333333
14559,2024-04-02 13:35:20+00:00,10000000.0,8.116666666666667,1.4426666666666668,0.17,21.16,0.981,1,100.0,0.0,2.0,34314.0,2.0,34416.0,385.5
14563,2024-04-02 13:35:24+00:00,10000000.0,8.346666666666666,1.5236666666666665,0.14,21.16,1.0036666666666667,1,100.0,0.0,2.0,34504.0,2.0,34624.0,299.6666666666667
14567,2024-04-02 13:35:28+00:00,10000000.0,8.483333333333334,2.8350000000000004,0.161,21.16,1.027,1,100.0,0.0,2.0,34481.0,2.0,34589.0,398.5
14575,2024-04-02 13:35:36+00:00,10000000.0,8.383333333333333,1.7463333333333333,0.15333333333333332,21.16,1.0133333333333334,1,100.0,0.0,2.0,34172.0,2.0,34277.0,416.5
14579,2024-04-02 13:35:40+00:00,10000000.0,8.463333333333333,1.957,0.15333333333333335,21.16,1.01,1,100.0,0.0,2.0,34550.0,2.0,34659.0,469.0
14583,2024-04-02 13:35:44+00:00,10000000.0,8.416666666666666,2.7283333333333335,0.11333333333333333,21.16,1.019,1,100.0,0.0,2.0,34054.0,2.0,34173.0,388.6666666666667
14587,2024-04-02 13:35:48+00:00,10000000.0,8.206666666666665,2.187666666666667,0.15866666666666665,21.16,0.9860000000000001,1,100.0,0.0,2.0,34552.0,2.0,34654.0,391.6666666666667
14591,2024-04-02 13:35:52+00:00,10000000.0,8.383333333333333,2.4946666666666664,0.15733333333333335,21.16,1.0073333333333334,1,100.0,0.0,2.0,34516.0,2.0,34624.0,411.5
14599,2024-04-02 13:36:00+00:00,10000000.0,8.38,1.5376666666666665,0.16000000000000003,21.16,1.008,1,100.0,0.0,2.0,34372.0,2.0,34485.0,487.0
14603,2024-04-02 13:36:04+00:00,10000000.0,8.18,1.8443333333333334,0.15,21.16,0.9899999999999999,1,100.0,0.0,2.0,34303.0,2.0,34411.0,418.0
14607,2024-04-02 13:36:08+00:00,10000000.0,8.346666666666666,3.7809999999999993,0.14433333333333334,21.16,1.003,1,100.0,0.0,2.0,34374.0,2.0,34485.0,378.3333333333333
14611,2024-04-02 13:36:12+00:00,10000000.0,8.863333333333333,1.9503333333333337,0.15,21.16,1.0633333333333335,1,100.0,0.0,2.0,34374.0,2.0,34485.0,342.3333333333333
14615,2024-04-02 13:36:16+00:00,10000000.0,8.096666666666666,1.6006666666666665,0.16,21.16,0.9813333333333333,1,100.0,0.0,2.0,34303.0,2.0,34416.0,429.0
14619,2024-04-02 13:36:20+00:00,10000000.0,9.27,1.9243333333333332,0.12666666666666668,21.16,1.112,1,100.0,0.0,2.0,33392.0,2.0,33492.0,343.3333333333333
14623,2024-04-02 13:36:24+00:00,10000000.0,8.423333333333334,1.8263333333333334,0.17,21.16,1.0183333333333333,1,100.0,0.0,2.0,34966.0,2.0,35075.0,444.5
14627,2024-04-02 13:36:28+00:00,10000000.0,8.303333333333335,1.8676666666666666,0.14333333333333334,21.16,0.9963333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,404.3333333333333
14631,2024-04-02 13:36:32+00:00,10000000.0,8.64,1.7383333333333333,0.16333333333333333,21.16,1.0346666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,378.0
14635,2024-04-02 13:36:36+00:00,10000000.0,8.113333333333333,1.3276666666666666,0.14933333333333332,21.16,0.9819999999999999,1,100.0,0.0,2.0,34268.0,2.0,34376.0,361.3333333333333
14639,2024-04-02 13:36:40+00:00,10000000.0,8.583333333333334,2.071,0.14133333333333334,21.16,1.0293333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,413.0
14643,2024-04-02 13:36:44+00:00,10000000.0,8.353333333333333,1.5956666666666666,0.16133333333333333,21.16,1.0013333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,369.3333333333333
14647,2024-04-02 13:36:48+00:00,10000000.0,8.42,1.6463333333333334,0.15333333333333335,21.16,1.0193333333333334,1,100.0,0.0,2.0,34351.0,2.0,34450.0,380.5
14651,2024-04-02 13:36:52+00:00,10000000.0,8.523333333333333,2.4133333333333336,0.17333333333333334,21.16,1.0256666666666667,1,100.0,0.0,2.0,34267.0,2.0,34376.0,431.3333333333333
14655,2024-04-02 13:36:56+00:00,10000000.0,8.406666666666666,1.5999999999999999,0.15666666666666668,21.16,1.0093333333333334,1,100.0,0.0,2.0,34410.0,2.0,34520.0,337.3333333333333
14659,2024-04-02 13:37:00+00:00,10000000.0,8.543333333333335,1.761,0.15666666666666665,21.16,1.0166666666666666,1,100.0,0.0,2.0,34268.0,2.0,34381.0,366.6666666666667
14663,2024-04-02 13:37:04+00:00,10000000.0,8.363333333333332,1.7146666666666668,0.14333333333333334,21.16,1.0143333333333333,1,100.0,0.0,2.0,34481.0,2.0,34589.0,368.0
14667,2024-04-02 13:37:08+00:00,10000000.0,8.536666666666667,1.7446666666666666,0.15666666666666668,21.16,1.0243333333333335,1,100.0,0.0,2.0,34339.0,2.0,34446.0,397.3333333333333
14671,2024-04-02 13:37:12+00:00,10000000.0,8.200000000000001,2.539,0.15666666666666665,21.16,0.993,1,100.0,0.0,2.0,34267.0,2.0,34381.0,325.5
14675,2024-04-02 13:37:16+00:00,10000000.0,8.296666666666667,1.4846666666666668,0.14333333333333334,21.16,1.0066666666666668,1,100.0,0.0,2.0,34516.0,2.0,34624.0,358.3333333333333
14679,2024-04-02 13:37:20+00:00,10000000.0,8.67,2.372333333333333,0.17666666666666667,21.16,1.047,1,100.0,0.0,2.0,34327.0,2.0,34438.0,342.0
14683,2024-04-02 13:37:24+00:00,10000000.0,8.299999999999999,2.3023333333333333,0.14966666666666667,21.16,0.9976666666666668,1,100.0,0.0,2.0,34339.0,2.0,34446.0,370.3333333333333
14687,2024-04-02 13:37:28+00:00,10000000.0,7.8933333333333335,2.265333333333333,0.158,21.16,0.9633333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,524.5
14691,2024-04-02 13:37:32+00:00,10000000.0,8.583333333333334,1.6969999999999998,0.0951,21.16,1.02,1,100.0,0.0,2.0,33582.0,2.0,33690.0,366.0
14695,2024-04-02 13:37:36+00:00,10000000.0,8.526666666666666,1.7320000000000002,0.14733333333333334,21.16,1.022,1,100.0,0.0,2.0,34408.0,2.0,34520.0,383.0
14699,2024-04-02 13:37:40+00:00,10000000.0,8.296666666666665,2.5236666666666667,0.21666666666666667,21.16,1.0033333333333332,1,100.0,0.0,2.0,34339.0,2.0,34446.0,367.6666666666667
14711,2024-04-02 13:37:52+00:00,10000000.0,8.406666666666668,2.417666666666667,0.14666666666666664,21.16,1.011,1,100.0,0.0,2.0,34361.0,2.0,34450.0,290.0
14715,2024-04-02 13:37:56+00:00,10000000.0,8.593333333333334,2.5966666666666667,0.16333333333333333,21.16,1.0306666666666666,1,100.0,0.0,2.0,34232.0,2.0,34342.0,416.0
14723,2024-04-02 13:38:04+00:00,10000000.0,8.306666666666667,2.1986666666666665,0.1566666666666667,21.16,1.0073333333333332,1,100.0,0.0,2.0,34339.0,2.0,34450.0,395.3333333333333
14727,2024-04-02 13:38:08+00:00,10000000.0,8.393333333333333,1.663,0.1466666666666667,21.16,1.0173333333333332,1,100.0,0.0,2.0,34303.0,2.0,34416.0,434.5
14731,2024-04-02 13:38:12+00:00,10000000.0,8.546666666666667,2.3153333333333332,0.16666666666666666,21.16,1.026,1,100.0,0.0,2.0,34373.0,2.0,34480.0,313.0
14735,2024-04-02 13:38:16+00:00,10000000.0,8.37,2.5706666666666664,0.16333333333333333,21.16,1.0026666666666666,1,100.0,0.0,2.0,34374.0,3.0,34485.0,397.3333333333333
14739,2024-04-02 13:38:20+00:00,10000000.0,8.416666666666666,1.9763333333333335,0.15666666666666665,21.16,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,302.0
14743,2024-04-02 13:38:24+00:00,10000000.0,8.396666666666667,1.5863333333333332,0.15666666666666665,21.16,1.0173333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,438.0
14751,2024-04-02 13:38:32+00:00,10000000.0,8.363333333333332,1.8553333333333333,0.15666666666666665,21.16,1.0136666666666667,1,100.0,0.0,2.0,34313.0,2.0,34416.0,403.0
14755,2024-04-02 13:38:36+00:00,10000000.0,8.413333333333334,1.696,0.17333333333333334,21.16,1.0086666666666666,1,100.0,0.0,2.0,34408.0,2.0,34520.0,343.0
14759,2024-04-02 13:38:40+00:00,10000000.0,8.383333333333335,1.6443333333333332,0.16,21.16,1.006,1,100.0,0.0,2.0,34374.0,2.0,34485.0,393.0
14771,2024-04-02 13:38:52+00:00,10000000.0,8.646666666666667,1.7026666666666668,0.15666666666666668,21.16,1.03,1,100.0,0.0,2.0,34337.0,2.0,34450.0,397.5
14775,2024-04-02 13:38:56+00:00,10000000.0,8.6,3.499333333333334,0.18033333333333332,21.16,1.032,1,100.0,0.0,2.0,34385.0,2.0,34485.0,362.6666666666667
14787,2024-04-02 13:39:08+00:00,10000000.0,8.423333333333334,1.957,0.15666666666666665,21.16,1.0183333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,376.5
14799,2024-04-02 13:39:20+00:00,10000000.0,8.38,1.308,0.16000000000000003,21.16,1.007,1,100.0,0.0,2.0,34302.0,2.0,34416.0,350.5
14803,2024-04-02 13:39:24+00:00,10000000.0,8.436666666666666,1.828,0.1366666666666667,21.16,1.0133333333333334,1,100.0,0.0,2.0,34421.0,2.0,34520.0,395.0
14807,2024-04-02 13:39:28+00:00,10000000.0,8.406666666666666,1.6036666666666666,0.15333333333333335,21.16,1.0,1,100.0,0.0,2.0,34374.0,2.0,34485.0,392.0
14819,2024-04-02 13:39:40+00:00,10000000.0,8.42,1.6360000000000001,0.15333333333333335,21.16,1.0066666666666666,1,100.0,0.0,2.0,34373.0,2.0,34485.0,390.0
14823,2024-04-02 13:39:44+00:00,10000000.0,8.353333333333333,1.4823333333333333,0.11633333333333333,21.16,1.0033333333333332,1,100.0,0.0,2.0,34409.0,2.0,34520.0,391.3333333333333
14827,2024-04-02 13:39:48+00:00,10000000.0,8.38,1.2656666666666665,0.20666666666666667,21.16,1.008,1,100.0,0.0,2.0,34338.0,2.0,34446.0,291.0
14831,2024-04-02 13:39:52+00:00,10000000.0,8.34,2.539333333333333,0.1466666666666667,21.16,1.0083333333333333,1,100.0,0.0,2.0,34338.0,2.0,34450.0,389.0
14859,2024-04-02 13:40:20+00:00,10000000.0,8.406666666666666,1.5566666666666666,0.16666666666666666,21.16,1.0103333333333333,1,100.0,0.0,2.0,34302.0,2.0,34411.0,369.0
14863,2024-04-02 13:40:24+00:00,10000000.0,8.37,1.522,0.18666666666666668,21.16,1.0143333333333333,1,100.0,0.0,2.0,34385.0,2.0,34485.0,358.0
14867,2024-04-02 13:40:28+00:00,10000000.0,8.416666666666666,1.6793333333333333,0.15,21.16,1.0033333333333332,1,100.0,0.0,2.0,34373.0,2.0,34485.0,351.0
14871,2024-04-02 13:40:32+00:00,10000000.0,8.413333333333332,1.5603333333333333,0.1466666666666667,21.16,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,388.0
14887,2024-04-02 13:40:48+00:00,10000000.0,8.416666666666666,2.712,0.16,21.16,1.012,1,100.0,0.0,2.0,34419.0,2.0,34520.0,399.0
14891,2024-04-02 13:40:52+00:00,10000000.0,8.403333333333334,1.694,0.15,21.16,1.0106666666666666,1,100.0,0.0,2.0,34267.0,2.0,34376.0,376.0
14895,2024-04-02 13:40:56+00:00,10000000.0,2.2466666666666666,1.447,0.06333333333333334,21.16,0.2743333333333333,1,100.0,0.0,2.0,16532.0,2.0,16585.0,99.16666666666667
14899,2024-04-02 13:41:00+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,96.36666666666667
14903,2024-04-02 13:41:04+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,88.83333333333333
14907,2024-04-02 13:41:08+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,138.0
14911,2024-04-02 13:41:12+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,144.23333333333332
14915,2024-04-02 13:41:16+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,3.0,2.0,3.0,101.16666666666667
14919,2024-04-02 13:41:20+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,143.0
14923,2024-04-02 13:41:24+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,126.36666666666667
14927,2024-04-02 13:41:28+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,3.0,2.0,3.0,109.8
14931,2024-04-02 13:41:32+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,108.06666666666666
14935,2024-04-02 13:41:36+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,122.2
14939,2024-04-02 13:41:40+00:00,10000000.0,0.0,1.447,0.0,21.16,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,119.60000000000001
14949,2024-04-02 13:44:34+00:00,10000000.0,6.59,2.129111111111111,0.07333333333333332,21.16,0.7916666666666666,1,100.0,0.0,2.0,30410.0,2.0,30503.0,218.75
14961,2024-04-02 13:44:46+00:00,10000000.0,8.326666666666666,1.5056666666666667,0.12333333333333334,21.16,1.0013333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,322.0
14965,2024-04-02 13:44:50+00:00,10000000.0,8.516666666666666,2.091666666666667,0.19000000000000003,21.16,1.0226666666666666,1,100.0,0.0,2.0,34386.0,2.0,34485.0,386.0
14973,2024-04-02 13:44:58+00:00,10000000.0,8.43,1.5563333333333331,0.15666666666666665,21.16,1.0066666666666666,1,100.0,0.0,2.0,34373.0,2.0,34485.0,234.0
14985,2024-04-02 13:45:10+00:00,10000000.0,8.396666666666667,2.1586666666666665,0.18999999999999997,21.16,1.008,1,100.0,0.0,2.0,34336.0,2.0,34446.0,353.6666666666667
14989,2024-04-02 13:45:14+00:00,10000000.0,8.450000000000001,1.638,0.14666666666666667,21.16,1.0176666666666667,1,100.0,0.0,2.0,34386.0,3.0,34485.0,398.0
15000,2024-04-02 13:45:34+00:00,10000000.0,8.4,1.6726666666666665,0.16,18.39,1.0086666666666666,1,100.0,0.0,2.0,34101.0,2.0,34204.0,279.0
15008,2024-04-02 13:45:42+00:00,10000000.0,8.303333333333333,2.1426666666666665,0.17333333333333334,18.39,0.9983333333333334,1,100.0,0.0,2.0,34337.0,2.0,34446.0,360.0
15012,2024-04-02 13:45:46+00:00,10000000.0,8.43,1.7073333333333334,0.15333333333333332,18.39,1.0146666666666666,1,100.0,0.0,2.0,34339.0,2.0,34450.0,351.3333333333333
15020,2024-04-02 13:45:54+00:00,10000000.0,8.270000000000001,2.4556666666666667,0.15666666666666665,18.39,0.9926666666666666,1,100.0,0.0,2.0,34349.0,2.0,34450.0,302.0
15024,2024-04-02 13:45:58+00:00,10000000.0,8.216666666666667,1.486,0.09566666666666668,18.39,0.9879999999999999,1,100.0,0.0,2.0,34339.0,2.0,34446.0,286.0
15036,2024-04-02 13:46:10+00:00,10000000.0,8.409999999999998,1.9383333333333335,0.15666666666666665,18.39,1.0173333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,372.0
15040,2024-04-02 13:46:14+00:00,10000000.0,8.496666666666668,1.8956666666666664,0.17,18.39,1.0133333333333334,1,100.0,0.0,2.0,34266.0,2.0,34376.0,405.5
15044,2024-04-02 13:46:18+00:00,10000000.0,8.37,2.2680000000000002,0.16,18.39,1.013,1,100.0,0.0,2.0,34445.0,2.0,34554.0,393.5
15048,2024-04-02 13:46:22+00:00,10000000.0,8.53,1.7273333333333334,0.15,18.39,1.0236666666666665,1,100.0,0.0,2.0,34338.0,2.0,34450.0,361.0
15052,2024-04-02 13:46:26+00:00,10000000.0,8.406666666666666,1.8780000000000001,0.14333333333333334,18.39,1.0096666666666667,1,100.0,0.0,2.0,34350.0,2.0,34450.0,344.0
15056,2024-04-02 13:46:30+00:00,10000000.0,8.606666666666667,1.7763333333333333,0.133,18.39,1.0233333333333334,1,100.0,0.0,2.0,34408.0,2.0,34515.0,370.3333333333333
15060,2024-04-02 13:46:34+00:00,10000000.0,8.816666666666668,1.5363333333333333,0.20033333333333334,18.39,1.0603333333333333,1,100.0,0.0,2.0,34375.0,2.0,34485.0,234.5
15064,2024-04-02 13:46:38+00:00,10000000.0,8.409999999999998,1.5719999999999998,0.14266666666666664,18.39,1.0073333333333332,1,100.0,0.0,2.0,34339.0,2.0,34450.0,350.0
15068,2024-04-02 13:46:42+00:00,10000000.0,8.45,1.678,0.15,18.39,1.0133333333333334,1,100.0,0.0,2.0,34373.0,2.0,34485.0,422.3333333333333
15072,2024-04-02 13:46:46+00:00,10000000.0,8.25,1.7553333333333334,0.145,18.39,0.9983333333333334,1,100.0,0.0,2.0,34470.0,2.0,34585.0,362.0
15076,2024-04-02 13:46:50+00:00,10000000.0,8.299999999999999,1.6956666666666669,0.16,18.39,1.013,1,100.0,0.0,2.0,34350.0,2.0,34450.0,403.5
15080,2024-04-02 13:46:54+00:00,10000000.0,8.43,1.8853333333333333,0.15633333333333335,18.39,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,441.5
15084,2024-04-02 13:46:58+00:00,10000000.0,8.979999999999999,2.3043333333333336,0.15533333333333332,18.39,1.07,1,100.0,0.0,2.0,34339.0,2.0,34450.0,353.6666666666667
15088,2024-04-02 13:47:02+00:00,10000000.0,8.356666666666667,2.5546666666666664,0.161,18.39,1.0133333333333334,1,100.0,0.0,2.0,34480.0,2.0,34585.0,332.5
15096,2024-04-02 13:47:10+00:00,10000000.0,8.196666666666667,2.301,0.14833333333333334,18.39,0.992,1,100.0,0.0,2.0,34480.0,2.0,34589.0,361.3333333333333
15100,2024-04-02 13:47:14+00:00,10000000.0,8.413333333333334,3.266,0.136,18.39,1.0086666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,409.5
15104,2024-04-02 13:47:18+00:00,10000000.0,8.256666666666666,2.1986666666666665,0.155,18.39,0.991,1,100.0,0.0,2.0,34374.0,2.0,34481.0,341.5
15108,2024-04-02 13:47:22+00:00,10000000.0,8.41,1.7953333333333334,0.16,18.39,1.0033333333333332,1,100.0,0.0,2.0,34303.0,3.0,34416.0,382.5
15112,2024-04-02 13:47:26+00:00,10000000.0,8.430000000000001,1.6849999999999998,0.15,18.39,1.0123333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,400.6666666666667
15116,2024-04-02 13:47:30+00:00,10000000.0,8.42,1.563,0.18333333333333335,18.39,1.0143333333333333,1,100.0,0.0,2.0,34339.0,2.0,34450.0,385.0
15124,2024-04-02 13:47:38+00:00,10000000.0,8.336666666666666,1.6123333333333332,0.15666666666666668,18.39,1.0026666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,389.5
15128,2024-04-02 13:47:42+00:00,10000000.0,8.403333333333334,1.7153333333333334,0.17666666666666667,18.39,1.0173333333333332,1,100.0,0.0,2.0,34385.0,2.0,34485.0,438.0
15132,2024-04-02 13:47:46+00:00,10000000.0,8.406666666666666,1.3046666666666666,0.12333333333333334,18.39,1.0,1,100.0,0.0,2.0,34339.0,2.0,34450.0,354.0
15140,2024-04-02 13:47:54+00:00,10000000.0,8.533333333333333,1.4583333333333333,0.16666666666666666,18.39,1.0246666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,337.5
15144,2024-04-02 13:47:58+00:00,10000000.0,8.316666666666665,1.7636666666666665,0.16266666666666665,18.39,1.0063333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,376.3333333333333
15166,2024-04-02 14:04:52+00:00,10000000.0,8.354285714285716,1.835761904761905,0.13571428571428573,18.389999999999993,1.0064285714285717,1,100.0,0.0,2.0,34338.0,2.0,34446.0,365.35714285714283
15170,2024-04-02 14:04:56+00:00,10000000.0,8.64,1.8253333333333333,0.17333333333333334,20.959999084472656,1.039,1,100.0,0.0,2.0,34030.0,2.0,34138.0,344.6666666666667
15174,2024-04-02 14:05:00+00:00,10000000.0,8.08,3.243,0.15666666666666668,20.959999084472656,0.9693333333333333,1,100.0,0.0,2.0,34717.0,2.0,34832.0,338.3333333333333
15178,2024-04-02 14:05:04+00:00,10000000.0,8.36,2.2696666666666663,0.14500000000000002,20.959999084472656,1.0056666666666665,1,100.0,0.0,2.0,34385.0,2.0,34485.0,406.0
15182,2024-04-02 14:05:08+00:00,10000000.0,7.823333333333333,2.1816666666666666,0.12433333333333334,14.483332713445028,0.9386666666666666,1,100.0,0.0,2.0,34326.0,2.0,34446.0,384.0
15198,2024-04-02 14:05:24+00:00,10000000.0,8.406666666666666,4.0023333333333335,0.16333333333333333,9.249999761581421,1.0090000000000001,1,100.0,0.0,2.0,34303.0,2.0,34411.0,417.0
15202,2024-04-02 14:05:28+00:00,10000000.0,8.463333333333333,1.6563333333333334,0.1416666666666667,13.109999656677246,1.0166666666666668,1,100.0,0.0,2.0,34374.0,2.0,34485.0,367.0
15206,2024-04-02 14:05:32+00:00,10000000.0,8.626666666666667,1.7916666666666667,0.14933333333333335,13.109999656677246,1.038,1,100.0,0.0,2.0,34374.0,2.0,34485.0,370.0
15210,2024-04-02 14:05:36+00:00,10000000.0,8.416666666666666,1.6116666666666666,0.16,13.109999656677246,1.0133333333333334,1,100.0,0.0,2.0,34385.0,2.0,34485.0,424.0
15214,2024-04-02 14:05:40+00:00,10000000.0,7.96,2.952666666666667,0.14333333333333334,11.84000015258789,0.9630000000000001,1,100.0,0.0,2.0,34302.0,2.0,34411.0,323.0
15218,2024-04-02 14:05:44+00:00,10000000.0,8.4,1.5913333333333333,0.15333333333333332,11.84000015258789,1.0173333333333334,1,100.0,0.0,2.0,34408.0,2.0,34520.0,349.0
15222,2024-04-02 14:05:48+00:00,10000000.0,8.39,1.9423333333333332,0.14733333333333334,11.84000015258789,1.007,1,100.0,0.0,2.0,34339.0,2.0,34450.0,333.0
15226,2024-04-02 14:05:52+00:00,10000000.0,8.436666666666666,1.5993333333333333,0.17666666666666667,11.84000015258789,1.0033333333333332,1,100.0,0.0,2.0,34373.0,2.0,34485.0,347.5
15230,2024-04-02 14:05:56+00:00,10000000.0,8.24,1.671,0.17666666666666667,6.0,0.9896666666666666,1,100.0,0.0,2.0,34268.0,2.0,34376.0,407.0
15242,2024-04-02 14:06:08+00:00,10000000.0,119.13,7.8886666666666665,0.15,8.59333324432373,0.8636666666666667,1,100.0,0.0,2.0,32268.0,2.0,32381.0,216.26666666666665
15250,2024-04-02 14:06:16+00:00,10000000.0,8.373333333333333,1.431,0.15,13.779999732971191,1.0073333333333332,1,100.0,0.0,2.0,34373.0,2.0,34485.0,427.0
15254,2024-04-02 14:06:20+00:00,10000000.0,9.076666666666666,1.4593333333333334,0.09333333333333334,13.779999732971191,1.08,1,100.0,0.0,2.0,34374.0,2.0,34485.0,246.0
15258,2024-04-02 14:06:24+00:00,10000000.0,8.383333333333335,2.0606666666666666,0.13333333333333333,9.539999961853027,1.0156666666666667,1,100.0,0.0,2.0,34302.0,2.0,34416.0,426.0
15262,2024-04-02 14:06:28+00:00,10000000.0,8.246666666666666,2.404666666666667,0.15666666666666665,7.420000076293945,0.9969999999999999,1,100.0,0.0,2.0,34351.0,2.0,34446.0,395.3333333333333
15266,2024-04-02 14:06:32+00:00,10000000.0,8.416666666666666,1.3953333333333333,0.18600000000000003,7.420000076293945,1.0096666666666667,1,100.0,0.0,2.0,34445.0,2.0,34554.0,232.5
15270,2024-04-02 14:06:36+00:00,10000000.0,8.096666666666666,1.5393333333333334,0.18433333333333335,7.420000076293945,0.9886666666666667,1,100.0,0.0,2.0,34268.0,2.0,34381.0,410.3333333333333
15274,2024-04-02 14:06:40+00:00,10000000.0,8.383333333333333,1.7963333333333331,0.1366666666666667,7.489999771118164,1.0153333333333334,1,100.0,0.0,2.0,34480.0,2.0,34589.0,385.5
15278,2024-04-02 14:06:44+00:00,10000000.0,8.236666666666666,1.6256666666666668,0.12266666666666666,7.489999771118164,0.9953333333333334,1,100.0,0.0,2.0,34232.0,2.0,34342.0,373.0
15282,2024-04-02 14:06:48+00:00,10000000.0,8.52,1.5223333333333333,0.16333333333333333,7.489999771118164,1.0226666666666666,1,100.0,0.0,3.0,34480.0,3.0,34589.0,397.0
15286,2024-04-02 14:06:52+00:00,10000000.0,8.590000000000002,2.2376666666666667,0.16666666666666666,7.489999771118164,1.0233333333333334,1,100.0,0.0,2.0,34409.0,2.0,34520.0,369.0
15290,2024-04-02 14:06:56+00:00,10000000.0,8.506666666666668,1.7343333333333335,0.15,14.40999984741211,1.01,1,100.0,0.0,2.0,34302.0,2.0,34416.0,280.0
15294,2024-04-02 14:07:00+00:00,10000000.0,8.483333333333333,2.8943333333333334,0.17,14.40999984741211,1.0253333333333334,1,100.0,0.0,3.0,34338.0,3.0,34446.0,178.5
15298,2024-04-02 14:07:04+00:00,10000000.0,8.316666666666666,3.3326666666666664,0.21,14.40999984741211,0.9956666666666667,1,100.0,0.0,2.0,34102.0,2.0,34212.0,218.85
15310,2024-04-02 14:07:16+00:00,10000000.0,8.28,1.4653333333333334,0.16,13.609999656677246,1.0006666666666668,1,100.0,0.0,2.0,34338.0,2.0,34446.0,370.3333333333333
15318,2024-04-02 14:07:24+00:00,10000000.0,8.35,2.342,0.1466666666666667,9.416666666666666,1.0050000000000001,1,100.0,0.0,2.0,33829.0,2.0,33929.0,392.0
